Q,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21
1.759510268,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11314,28.11314,28.11314,0.05039,0,28.11314,28.11314,28.11314,28.11314,28.11314,28.11314,28.11314,28.11314,28.11314
1.759771499,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11414667,28.11366333,28.11436,0.05039,28.11314,28.11412,28.11427333,28.11439667,28.11433667,28.11422667,28.11425667,28.11423333,28.11435333,28.11442
1.761470593,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11515333,28.11418667,28.11558,28.11314,28.11443,28.1151,28.11540667,28.11565333,28.11553333,28.11531333,28.11537333,28.11532667,28.11556667,28.1157
1.763022601,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11616,28.11471,28.1168,28.11406,28.11572,28.11608,28.11654,28.11691,28.11673,28.1164,28.11649,28.11642,28.11678,28.11698
1.763329928,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11717,28.11523667,28.11801667,28.11498,28.11701,28.11706,28.11767333,28.11817,28.11792667,28.11748333,28.11760667,28.11751333,28.11799333,28.11826
1.764401182,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11818,28.11576333,28.11923333,28.1159,28.11830333,28.11804,28.11880667,28.11943,28.11912333,28.11856667,28.11872333,28.11860667,28.11920667,28.11954
1.7665349,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.11919,28.11629,28.12045,28.11681667,28.11959667,28.11902,28.11994,28.12069,28.12032,28.11965,28.11984,28.1197,28.12042,28.12082
1.766890518,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12019667,28.11681333,28.12167,28.11773333,28.12089,28.12000333,28.12107,28.12194667,28.12151667,28.12073667,28.12095333,28.12079333,28.12163333,28.1221
1.767331748,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12120333,28.11733667,28.12289,28.11865,28.1218575,28.12098667,28.1222,28.12320333,28.12271333,28.12182333,28.12206667,28.12188667,28.12284667,28.12338
1.770047164,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12221,28.11786,28.12411,28.120025,28.122825,28.12197,28.12333,28.12446,28.12391,28.12291,28.12318,28.12298,28.12406,28.12466
1.770262289,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.122965,28.1182525,28.1250225,28.1214,28.1237925,28.122705,28.12418,28.125405,28.124805,28.123725,28.1240175,28.1237975,28.12497,28.12562
1.770448877,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12372,28.118645,28.125935,28.12278,28.12476,28.12344,28.12503,28.12635,28.1257,28.12454,28.124855,28.124615,28.12588,28.12658
1.773190611,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.124475,28.1190375,28.1268475,28.12416,28.12605,28.124175,28.12588,28.127295,28.126595,28.125355,28.1256925,28.1254325,28.12679,28.12754
1.773559393,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12523,28.11943,28.12776,28.12507667,28.12734,28.12491,28.12673,28.12824,28.12749,28.12617,28.12653,28.12625,28.1277,28.1285
1.7740072,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12623667,28.11995333,28.12897667,28.12599333,28.12863,28.12589,28.12786333,28.12949667,28.12868667,28.12725667,28.12764667,28.12734333,28.12891333,28.12978333
1.776121104,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12724333,28.12047667,28.13019333,28.12691,28.12992,28.12687,28.12899667,28.13075333,28.12988333,28.12834333,28.12876333,28.12843667,28.13012667,28.13106667
1.777071589,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12825,28.121,28.13141,28.12782667,28.13121,28.12785,28.13013,28.13201,28.13108,28.12943,28.12988,28.12953,28.13134,28.13235
1.777565488,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.12925667,28.12152333,28.13263,28.12874333,28.1325,28.12883,28.13126333,28.13326667,28.13227667,28.13051667,28.13099333,28.13062333,28.13255333,28.13363
1.779051573,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13026333,28.12204667,28.13385,28.12966,28.13379,28.12981,28.13239667,28.13452333,28.13347333,28.13160333,28.13210667,28.13171667,28.13376667,28.13491
1.780583749,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13127,28.12257,28.13507,28.13058,28.13508,28.13079,28.13353,28.13578,28.13467,28.13269,28.13322,28.13281,28.13498,28.13619
1.781125936,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13227333,28.12309667,28.13628667,28.1315,28.13637,28.13177,28.13466333,28.13704,28.13586333,28.13377667,28.13433667,28.13390333,28.13619333,28.13747
1.781982018,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13327667,28.12362333,28.13750333,28.13242,28.13765667,28.13275,28.13579667,28.1383,28.13705667,28.13486333,28.13545333,28.13499667,28.13740667,28.13875
1.784095875,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13428,28.12415,28.13872,28.13333667,28.13894333,28.13373,28.13693,28.13956,28.13825,28.13595,28.13657,28.13609,28.13862,28.14003
1.784684152,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13528667,28.12467333,28.13993667,28.13425333,28.14023,28.13471,28.13806,28.14081667,28.13944667,28.13703333,28.13768667,28.13718333,28.13983333,28.14131
1.784912439,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13629333,28.12519667,28.14115333,28.13517,28.1411975,28.13569,28.13919,28.14207333,28.14064333,28.13811667,28.13880333,28.13827667,28.14104667,28.14259
1.787607966,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1373,28.12572,28.14237,28.136545,28.142165,28.13667,28.14032,28.14333,28.14184,28.1392,28.13992,28.13937,28.14226,28.14387
1.787842836,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.138055,28.1261125,28.1432825,28.13792,28.1431325,28.137405,28.14117,28.1442725,28.142735,28.140015,28.140755,28.14019,28.14317,28.1448275
1.788242333,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.13881,28.126505,28.144195,28.139295,28.1441,28.13814,28.14202,28.145215,28.14363,28.14083,28.14159,28.14101,28.14408,28.145785
1.790771013,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.139565,28.1268975,28.1451075,28.14067,28.14539,28.138875,28.14287,28.1461575,28.144525,28.141645,28.142425,28.14183,28.14499,28.1467425
1.791120022,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14032,28.12729,28.14602,28.14158667,28.14668,28.13961,28.14372,28.1471,28.14542,28.14246,28.14326,28.14265,28.1459,28.1477
1.791800479,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14132667,28.12781333,28.14723667,28.14250333,28.14797,28.14059333,28.14485333,28.14836,28.14661667,28.14354667,28.14437667,28.14374,28.14711333,28.14898
1.793701361,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14233333,28.12833667,28.14845333,28.14342,28.14926,28.14157667,28.14598667,28.14962,28.14781333,28.14463333,28.14549333,28.14483,28.14832667,28.15026
1.794634238,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14334,28.12886,28.14967,28.14434,28.15055,28.14256,28.14712,28.15088,28.14901,28.14572,28.14661,28.14592,28.14954,28.15154
1.795358588,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14434333,28.12938333,28.15088667,28.14526,28.15184,28.14354,28.14825333,28.15213667,28.15020667,28.14680333,28.14772333,28.14701333,28.15075333,28.15282
1.796631684,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14534667,28.12990667,28.15210333,28.14618,28.15313,28.14452,28.14938667,28.15339333,28.15140333,28.14788667,28.14883667,28.14810667,28.15196667,28.1541
1.798146224,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14635,28.13043,28.15332,28.14709667,28.15442,28.1455,28.15052,28.15465,28.1526,28.14897,28.14995,28.1492,28.15318,28.15538
1.798918856,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14735667,28.13095333,28.15453667,28.14801333,28.15571,28.14648,28.15165333,28.15590667,28.15379333,28.15005667,28.15106667,28.15029333,28.15439,28.15666
1.799561984,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14836333,28.13147667,28.15575333,28.14893,28.15699667,28.14746,28.15278667,28.15716333,28.15498667,28.15114333,28.15218333,28.15138667,28.1556,28.15794
1.801658175,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.14937,28.132,28.15697,28.14984667,28.15828333,28.14844,28.15392,28.15842,28.15618,28.15223,28.1533,28.15248,28.15681,28.15922
1.802476894,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15037333,28.13252333,28.15818667,28.15076333,28.15957,28.14942333,28.15505333,28.15968,28.15737667,28.15331667,28.15441333,28.15357333,28.15802333,28.1605
1.802492259,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15137667,28.13304667,28.15940333,28.15168,28.1605375,28.15040667,28.15618667,28.16094,28.15857333,28.15440333,28.15552667,28.15466667,28.15923667,28.16178
1.805170091,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15238,28.13357,28.16062,28.153055,28.161505,28.15139,28.15732,28.1622,28.15977,28.15549,28.15664,28.15576,28.16045,28.16306
1.805422509,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.153135,28.1339625,28.1615325,28.15443,28.1624725,28.152125,28.1581725,28.1631425,28.160665,28.156305,28.1574775,28.1565775,28.16136,28.16402
1.806034895,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15389,28.134355,28.162445,28.155805,28.16344,28.15286,28.159025,28.164085,28.16156,28.15712,28.158315,28.157395,28.16227,28.16498
1.808352735,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.154645,28.1347475,28.1633575,28.15718,28.16472667,28.153595,28.1598775,28.1650275,28.162455,28.157935,28.1591525,28.1582125,28.16318,28.16594
1.808681972,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1554,28.13514,28.16427,28.15809667,28.16601333,28.15433,28.16073,28.16597,28.16335,28.15875,28.15999,28.15903,28.16409,28.1669
1.80959286,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15640333,28.13566333,28.16548333,28.15901333,28.1673,28.15531,28.16186333,28.16722667,28.16454333,28.15983333,28.16110333,28.16012333,28.16530333,28.16817667
1.811280741,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15740667,28.13618667,28.16669667,28.15993,28.16859,28.15629,28.16299667,28.16848333,28.16573667,28.16091667,28.16221667,28.16121667,28.16651667,28.16945333
1.812193818,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15841,28.13671,28.16791,28.16084667,28.16988,28.15727,28.16413,28.16974,28.16693,28.162,28.16333,28.16231,28.16773,28.17073
1.813152984,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.15941667,28.13723333,28.16912667,28.16176333,28.17117,28.15825,28.16526333,28.171,28.16812667,28.16308667,28.16444667,28.16340333,28.16945667,28.17201
1.814210918,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16042333,28.13775667,28.17034333,28.16268,28.17245667,28.15923,28.16639667,28.17226,28.16932333,28.16417333,28.16556333,28.16449667,28.17118333,28.17329
1.815705628,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16143,28.13828,28.17156,28.16359667,28.17374333,28.16021,28.16753,28.17352,28.17052,28.16526,28.16668,28.16559,28.17291,28.17457
1.816710877,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16243333,28.13880333,28.17277667,28.16451333,28.17503,28.16119333,28.16866333,28.17477667,28.17171333,28.16634333,28.16779333,28.16668333,28.17412667,28.17585
1.81714107,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16343667,28.13932667,28.17399333,28.16543,28.1759975,28.16217667,28.16979667,28.17603333,28.17290667,28.16742667,28.16890667,28.16777667,28.17534333,28.17713
1.819217403,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16444,28.13985,28.17521,28.166805,28.176965,28.16316,28.17093,28.17729,28.1741,28.16851,28.17002,28.16887,28.17656,28.17841
1.820071198,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16544333,28.14037333,28.17642667,28.16818,28.1779325,28.16414,28.17206667,28.17855,28.17529667,28.16959667,28.17113667,28.16996333,28.17777667,28.17997
1.820268733,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16644667,28.14089667,28.17764333,28.16909667,28.1789,28.16512,28.17320333,28.17981,28.17649333,28.17068333,28.17225333,28.17105667,28.17899333,28.18153
1.822729142,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16745,28.14142,28.17886,28.17001333,28.18018667,28.1661,28.17434,28.18107,28.17769,28.17177,28.17337,28.17215,28.18021,28.18309
1.8230013,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.168205,28.1418125,28.17977,28.17093,28.18147333,28.1668375,28.17519,28.1820125,28.178585,28.1725825,28.174205,28.1729675,28.1811225,28.18405
1.823826553,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.16896,28.142205,28.18068,28.1723,28.18276,28.167575,28.17604,28.182955,28.17948,28.173395,28.17504,28.173785,28.182035,28.18501
1.825931378,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.169715,28.1425975,28.18159,28.17367,28.18404667,28.1683125,28.17689,28.1838975,28.180375,28.1742075,28.175875,28.1746025,28.1829475,28.18597
1.826240846,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17047,28.14299,28.1825,28.17458667,28.18533333,28.16905,28.17774,28.18484,28.18127,28.17502,28.17671,28.17542,28.18386,28.18693
1.827384337,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17147333,28.14351333,28.18371667,28.17550333,28.18662,28.17003,28.17888,28.18609667,28.18246333,28.17610667,28.17782333,28.17651333,28.18507333,28.18821
1.828859237,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17247667,28.14403667,28.18493333,28.17642,28.18790667,28.17101,28.18002,28.18735333,28.18365667,28.17719333,28.17893667,28.17760667,28.18628667,28.18949
1.829754709,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17348,28.14456,28.18615,28.17733667,28.18919333,28.17199,28.18116,28.18861,28.18485,28.17828,28.18005,28.1787,28.1875,28.19077
1.830944278,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17448333,28.14508333,28.18736333,28.17825333,28.19048,28.17297,28.18229333,28.18987,28.18604667,28.17936333,28.18116667,28.17979333,28.18871667,28.19205
1.831789265,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17548667,28.14560667,28.18857667,28.17917,28.19177,28.17395,28.18342667,28.19113,28.18724333,28.18044667,28.18228333,28.18088667,28.18993333,28.19333
1.833266341,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17649,28.14613,28.18979,28.18008667,28.19306,28.17493,28.18456,28.19239,28.18844,28.18153,28.1834,28.18198,28.19115,28.19461
1.834501989,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17749333,28.14665333,28.19100667,28.18100333,28.19435,28.17591333,28.18569667,28.19364667,28.18963333,28.18261667,28.18451333,28.18307333,28.19236667,28.19589
1.834719269,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.17849667,28.14717667,28.19222333,28.18192,28.195315,28.17689667,28.18683333,28.19490333,28.19082667,28.18370333,28.18562667,28.18416667,28.19358333,28.19717
1.836777938,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1795,28.1477,28.19344,28.183295,28.19628,28.17788,28.18797,28.19616,28.19202,28.18479,28.18674,28.18526,28.1948,28.19845
1.837649248,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18050333,28.14822333,28.19465333,28.18467,28.197245,28.17886333,28.18910667,28.19742,28.19321333,28.18587333,28.18785667,28.18635333,28.19601667,28.19973
1.838059662,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18150667,28.14874667,28.19586667,28.18558333,28.19821,28.17984667,28.19024333,28.19868,28.19440667,28.18695667,28.18897333,28.18744667,28.19723333,28.20101
1.840289499,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18251,28.14927,28.19708,28.18649667,28.19949667,28.18083,28.19138,28.19994,28.1956,28.18804,28.19009,28.18854,28.19845,28.20229
1.840579201,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1832625,28.1496625,28.19799,28.18741,28.20078333,28.181565,28.192235,28.2008825,28.196495,28.188855,28.190925,28.1893575,28.1993625,28.20325
1.841617299,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.184015,28.150055,28.1989,28.188785,28.20207,28.1823,28.19309,28.201825,28.19739,28.18967,28.19176,28.190175,28.200275,28.20421
1.84350913,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1847675,28.1504475,28.19981,28.19016,28.20335667,28.183035,28.193945,28.2027675,28.198285,28.190485,28.192595,28.1909925,28.2011875,28.20517
1.843801024,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18552,28.15084,28.20072,28.19107667,28.20464333,28.18377,28.1948,28.20371,28.19918,28.1913,28.19343,28.19181,28.2021,28.20613
1.845177093,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18652333,28.15136333,28.20193667,28.19199333,28.20593,28.18475333,28.19593667,28.20497,28.20037667,28.19238333,28.19454667,28.19290333,28.20331333,28.20741333
1.846439034,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18752667,28.15188667,28.20315333,28.19291,28.20721667,28.18573667,28.19707333,28.20623,28.20157333,28.19346667,28.19566333,28.19399667,28.20452667,28.20869667
1.847312513,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18853,28.15241,28.20437,28.19382333,28.20850333,28.18672,28.19821,28.20749,28.20277,28.19455,28.19678,28.19509,28.20574,28.20998
1.848734656,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.18953333,28.15293333,28.20558333,28.19473667,28.20979,28.18770333,28.19934667,28.20874667,28.20396333,28.19563667,28.19789333,28.19618333,28.20695667,28.21126
1.849368913,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19053667,28.15345667,28.20679667,28.19565,28.21107667,28.18868667,28.20048333,28.21000333,28.20515667,28.19672333,28.19900667,28.19727667,28.20817333,28.21254
1.850823967,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19154,28.15398,28.20801,28.19656667,28.21236333,28.18967,28.20162,28.21126,28.20635,28.19781,28.20012,28.19837,28.20939,28.21382
1.852292182,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19254,28.15450333,28.20922333,28.19748333,28.21365,28.19065333,28.20276,28.21252,28.20754333,28.19889333,28.20123667,28.19946333,28.21060667,28.2151
1.852296571,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19354,28.15502667,28.21043667,28.1984,28.2146125,28.19163667,28.2039,28.21378,28.20873667,28.19997667,28.20235333,28.20055667,28.21182333,28.21638
1.854335384,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19454,28.15555,28.21165,28.19977,28.215575,28.19262,28.20504,28.21504,28.20993,28.20106,28.20347,28.20165,28.21304,28.21766
1.8552264,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19554333,28.15607333,28.21286667,28.20114,28.2165375,28.1936,28.20617667,28.2163,28.21112667,28.20214667,28.20458333,28.20323333,28.21425667,28.21894
1.855849671,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19654667,28.15659667,28.21408333,28.20205667,28.2175,28.19458,28.20731333,28.21756,28.21232333,28.20323333,28.20569667,28.20481667,28.21547333,28.22022
1.857846765,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.19755,28.15712,28.2153,28.20297333,28.21878667,28.19556,28.20845,28.21882,28.21352,28.20432,28.20681,28.2064,28.21669,28.2215
1.858156203,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1983025,28.1575125,28.21621,28.20389,28.22007333,28.1962975,28.209305,28.2197625,28.214415,28.2051325,28.207645,28.2072225,28.2176025,28.22246
1.859409317,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.199055,28.157905,28.21712,28.205265,28.22136,28.197035,28.21016,28.220705,28.21531,28.205945,28.20848,28.208045,28.218515,28.22342
1.861085981,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.1998075,28.1582975,28.21803,28.20664,28.22264667,28.1977725,28.211015,28.2216475,28.216205,28.2067575,28.209315,28.2088675,28.2194275,28.22438
1.861360304,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20056,28.15869,28.21894,28.20755333,28.22393333,28.19851,28.21187,28.22259,28.2171,28.20757,28.21015,28.20969,28.22034,28.22534
1.862966732,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20156333,28.15921,28.22015333,28.20846667,28.22522,28.19949333,28.21301,28.22385,28.21829333,28.20865667,28.21126667,28.21078667,28.22155667,28.22662
1.864015734,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20256667,28.15973,28.22136667,28.20938,28.22650667,28.20047667,28.21415,28.22511,28.21948667,28.20974333,28.21238333,28.21188333,28.22277333,28.2279
1.864871612,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20357,28.16025,28.22258,28.21029667,28.22779333,28.20146,28.21529,28.22637,28.22068,28.21083,28.2135,28.21298,28.22399,28.22918
1.866524109,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20457,28.16077333,28.22379333,28.21121333,28.22908,28.20244333,28.21643,28.22763,28.22187333,28.21191333,28.21461667,28.21407667,28.22520667,28.23061333
1.866945462,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20557,28.16129667,28.22500667,28.21213,28.2300425,28.20342667,28.21757,28.22889,28.22306667,28.21299667,28.21573333,28.21517333,28.22642333,28.23204667
1.868382884,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20657,28.16182,28.22622,28.2135,28.231005,28.20441,28.21871,28.23015,28.22426,28.21408,28.21685,28.21627,28.22764,28.23348
1.869875164,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20757333,28.16234333,28.22743333,28.21487,28.2319675,28.20539667,28.21985,28.23141,28.22545667,28.21516667,28.21818,28.21736667,28.22885667,28.23476333
1.870081449,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20857667,28.16286667,28.22864667,28.21578667,28.23293,28.20638333,28.22099,28.23267,28.22665333,28.21625333,28.21951,28.21846333,28.23007333,28.23604667
1.87189412,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.20958,28.16339,28.22986,28.21670333,28.23421667,28.20737,28.22213,28.23393,28.22785,28.21734,28.22084,28.21956,28.23129,28.23733
1.872804841,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21058,28.16391333,28.23107333,28.21762,28.23550333,28.20835333,28.22327333,28.23519,28.22904333,28.21842333,28.22195667,28.22065667,28.23250667,28.23861
1.873640946,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21158,28.16443667,28.23228667,28.21853333,28.23679,28.20933667,28.22441667,28.23645,28.23023667,28.21950667,28.22307333,28.22175333,28.23372333,28.23989
1.875405319,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21258,28.16496,28.2335,28.21944667,28.23807667,28.21032,28.22556,28.23771,28.23143,28.22059,28.22419,28.22285,28.23494,28.24117
1.875732297,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.2133325,28.1653525,28.23441,28.22036,28.23936333,28.2110575,28.226415,28.238655,28.2323275,28.221405,28.22503,28.223675,28.2358525,28.2421325
1.877198211,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.214085,28.165745,28.23532,28.22173,28.24065,28.211795,28.22727,28.2396,28.233225,28.22222,28.22587,28.2245,28.236765,28.243095
1.878661923,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.2148375,28.1661375,28.23623,28.2231,28.24238333,28.2125325,28.228125,28.240545,28.2341225,28.223035,28.22671,28.225325,28.2376775,28.2440575
1.878916481,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21559,28.16653,28.23714,28.22401667,28.24411667,28.21327,28.22898,28.24149,28.23502,28.22385,28.22755,28.22615,28.23859,28.24502
1.880755438,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21659,28.16705,28.23835,28.22493333,28.24585,28.21425667,28.23012333,28.24275,28.23686333,28.22493333,28.22866667,28.22724667,28.23980667,28.24630333
1.881591524,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21759,28.16757,28.23956,28.22585,28.24714667,28.21524333,28.23126667,28.24401,28.23870667,28.22601667,28.22978333,28.22834333,28.24102333,28.24758667
1.882427607,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21859,28.16809,28.24077,28.22676667,28.24844333,28.21623,28.23241,28.24527,28.24055,28.2271,28.2309,28.22944,28.24224,28.24887
1.884312628,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.21959,28.16861333,28.24198333,28.22768333,28.24974,28.21721667,28.23355333,28.24653,28.24175,28.22818667,28.23202,28.23053667,28.24345667,28.25015
1.884521099,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.22059,28.16913667,28.24319667,28.2286,28.250715,28.21820333,28.23469667,28.24779,28.24295,28.22927333,28.23314,28.23163333,28.24467333,28.25143
1.885938696,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.22159,28.16966,28.24441,28.230485,28.25169,28.21919,28.23584,28.24905,28.24415,28.23036,28.23426,28.23273,28.24589,28.25271
1.887450648,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.22259333,28.17018333,28.24562333,28.23237,28.252665,28.22017333,28.23698333,28.25086,28.24535,28.23144333,28.23538,28.23383,28.24711,28.25399333
1.88786978,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.22359667,28.17070667,28.24683667,28.23329333,28.25364,28.22115667,28.23812667,28.25267,28.24655,28.23252667,28.2365,28.23493,28.24833,28.25527667
1.889449749,13.80644,16.42014,14.67775,14.84823,14.911,14.82512,16.23568,28.2246,28.17123,28.24805,28.23421667,28.25493667,28.22214,28.23927,28.25448,28.24775,28.23361,28.23762,28.23603,28.24955,28.25656
