x,y_obs,weight,y_calc,y_bkg,Q,phase 1,phase 2
38.304,1409,0.00071,1290.775,1288.808,2.305,,
38.321,1550,0.00065,1314.041,1312.086,2.306,,
38.338,1692,0.00059,1346.331,1344.389,2.307,,
38.355,1847,0.00054,1394.335,1392.404,2.308,,
38.372,2017,0.0005,1472.334,1470.414,2.309,,
38.389,2271,0.00044,1612.385,1610.475,2.31,,
38.406,2422,0.00041,1878.244,1876.345,2.31,,
38.423,2617,0.00038,2290.351,2288.461,2.311,,
38.44,2713,0.00037,2403.631,2401.751,2.312,,
38.457,2572,0.00039,2038.475,2036.603,2.313,,
38.474,2476,0.0004,1752.186,1750.322,2.314,,
38.491,2216,0.00045,1615.778,1613.921,2.315,,
38.508,1978,0.00051,1559.589,1557.74,2.316,,
38.525,1890,0.00053,1543.734,1541.892,2.317,,
38.542,1731,0.00058,1550.882,1549.046,2.318,,
38.559,1666,0.0006,1573.829,1571.999,2.319,,
38.576,1566,0.00064,1609.823,1607.998,2.32,,
38.593,1602,0.00062,1658.37,1656.55,2.321,,
38.61,1594,0.00063,1720.351,1718.536,2.322,,
38.627,1687,0.00059,1797.706,1795.895,2.323,,
38.644,1781,0.00056,1893.339,1891.532,2.324,,
38.661,1895,0.00053,2011.044,2009.24,2.325,,
38.678,1969,0.00051,2155.506,2153.706,2.326,,
38.695,2155,0.00046,2331.91,2330.112,2.327,,
38.712,2484,0.0004,2544.991,2543.196,2.328,,
38.729,2775,0.00036,2796.896,2795.103,2.329,,
38.746,2980,0.00034,3082.868,3081.076,2.33,,
38.763,3303,0.0003,3385.19,3383.4,2.331,,
38.78,3660,0.00027,3667.103,3665.315,2.332,,
38.797,3957,0.00025,3874.536,3872.748,2.333,,
38.814,4037,0.00025,3953.922,3952.134,2.334,,
38.831,3959,0.00025,3881.314,3879.527,2.335,,
38.848,3787,0.00026,3678.335,3676.548,2.336,,
38.865,3486,0.00029,3397.681,3395.893,2.337,,
38.882,3128,0.00032,3093.978,3092.19,2.338,,
38.899,2788,0.00036,2805.002,2803.212,2.339,,
38.916,2509,0.0004,2549.438,2547.647,2.34,,
38.933,2303,0.00043,2332.395,2330.602,2.341,,
38.95,2116,0.00047,2151.927,2150.133,2.342,,
38.967,1931,0.00052,2003.267,2001.47,2.343,,
38.984,1774,0.00056,1881.06,1879.261,2.344,,
39.001,1658,0.0006,1780.423,1778.62,2.345,,
39.018,1583,0.00063,1697.161,1695.355,2.346,,
39.035,1545,0.00065,1627.868,1626.059,2.347,,
39.052,1493,0.00067,1569.823,1568.01,2.348,,
39.069,1454,0.00069,1520.861,1519.045,2.349,,
39.086,1387,0.00072,1479.292,1477.471,2.35,,
39.103,1334,0.00075,1443.759,1441.933,2.351,,
39.12,1329,0.00075,1413.192,1411.362,2.352,,
39.137,1302,0.00077,1386.739,1384.903,2.353,,
39.154,1306,0.00077,1363.71,1361.87,2.354,,
39.171,1267,0.00079,1343.562,1341.716,2.355,,
39.188,1233,0.00081,1325.842,1323.99,2.356,,
39.205,1258,0.00079,1310.183,1308.325,2.357,,
39.222,1275,0.00078,1296.284,1294.419,2.358,,
39.239,1285,0.00078,1283.906,1282.022,2.359,,
39.256,1307,0.00077,1272.82,1270.93,2.36,,
39.273,1291,0.00077,1262.864,1260.966,2.361,,
39.29,1288,0.00078,1253.891,1251.986,2.362,,
39.307,1293,0.00077,1245.777,1243.864,2.363,,
39.324,1226,0.00082,1238.417,1236.496,2.364,,
39.341,1217,0.00082,1231.723,1229.794,2.365,,
39.358,1252,0.0008,1225.623,1223.679,2.366,,
39.375,1222,0.00082,1220.039,1218.085,2.367,,
39.392,1258,0.00079,1214.919,1212.956,2.367,,
39.409,1247,0.0008,1210.213,1208.241,2.368,,
39.426,1221,0.00082,1205.88,1203.898,2.369,,
39.443,1207,0.00083,1201.88,1199.888,2.37,,
39.46,1187,0.00084,1198.182,1196.179,2.371,,
39.477,1243,0.0008,1194.754,1192.741,2.372,,
39.494,1234,0.00081,1191.572,1189.548,2.373,,
39.511,1212,0.00083,1188.614,1186.578,2.374,,
39.528,1239,0.00081,1185.858,1183.811,2.375,,
39.545,1158,0.00086,1183.287,1181.228,2.376,,
39.562,1257,0.0008,1180.885,1178.814,2.377,,
39.579,1241,0.00081,1178.637,1176.553,2.378,,
39.596,1224,0.00082,1176.531,1174.434,2.379,,
39.613,1179,0.00085,1174.555,1172.445,2.38,,
39.63,1178,0.00085,1172.699,1170.575,2.381,,
39.647,1220,0.00082,1170.953,1168.816,2.382,,
39.664,1208,0.00083,1169.309,1167.157,2.383,,
39.681,1175,0.00085,1167.759,1165.593,2.384,,
39.698,1186,0.00084,1166.296,1164.115,2.385,,
39.715,1200,0.00083,1164.914,1162.718,2.386,,
39.732,1227,0.00081,1163.608,1161.396,2.387,,
39.749,1197,0.00084,1162.37,1160.142,2.388,,
39.766,1205,0.00083,1161.199,1158.954,2.389,,
39.783,1162,0.00086,1160.087,1157.826,2.39,,
39.8,1211,0.00083,1159.032,1156.754,2.391,,
39.817,1227,0.00081,1158.031,1155.735,2.392,,
39.834,1214,0.00082,1157.078,1154.765,2.393,,
39.851,1186,0.00084,1156.172,1153.841,2.394,,
39.868,1227,0.00081,1155.31,1152.96,2.395,,
39.885,1235,0.00081,1154.488,1152.119,2.396,,
39.902,1239,0.00081,1153.705,1151.316,2.397,,
39.919,1227,0.00081,1152.958,1150.549,2.398,,
39.936,1170,0.00085,1152.245,1149.816,2.399,,
39.953,1123,0.00089,1151.564,1149.114,2.4,,
39.97,1140,0.00088,1150.913,1148.442,2.401,,
39.987,1197,0.00084,1150.291,1147.799,2.402,,
40.004,1196,0.00084,1149.696,1147.181,2.403,,
40.021,1199,0.00083,1149.126,1146.589,2.404,,
40.038,1189,0.00084,1148.581,1146.021,2.405,,
40.055,1157,0.00086,1148.059,1145.475,2.406,,
40.072,1215,0.00082,1147.558,1144.95,2.407,,
40.089,1200,0.00083,1147.078,1144.446,2.408,,
40.106,1148,0.00087,1146.618,1143.96,2.409,,
40.123,1147,0.00087,1146.177,1143.493,2.41,,
40.14,1185,0.00084,1145.753,1143.043,2.411,,
40.157,1169,0.00086,1145.346,1142.61,2.412,,
40.174,1163,0.00086,1144.956,1142.192,2.413,,
40.191,1187,0.00084,1144.581,1141.789,2.414,,
40.208,1197,0.00084,1144.22,1141.4,2.415,,
40.225,1195,0.00084,1143.874,1141.025,2.415,,
40.242,1187,0.00084,1143.541,1140.662,2.416,,
40.259,1168,0.00086,1143.222,1140.312,2.417,,
40.276,1118,0.00089,1142.914,1139.973,2.418,,
40.293,1091,0.00092,1142.618,1139.646,2.419,,
40.31,1156,0.00087,1142.334,1139.329,2.42,,
40.327,1150,0.00087,1142.061,1139.022,2.421,,
40.344,1192,0.00084,1141.798,1138.726,2.422,,
40.361,1216,0.00082,1141.545,1138.438,2.423,,
40.378,1167,0.00086,1141.302,1138.16,2.424,,
40.395,1169,0.00086,1141.069,1137.89,2.425,,
40.412,1176,0.00085,1140.844,1137.628,2.426,,
40.429,1203,0.00083,1140.628,1137.375,2.427,,
40.446,1193,0.00084,1140.421,1137.128,2.428,,
40.463,1190,0.00084,1140.222,1136.889,2.429,,
40.48,1151,0.00087,1140.03,1136.658,2.43,,
40.497,1133,0.00088,1139.847,1136.432,2.431,,
40.514,1234,0.00081,1139.67,1136.214,2.432,,
40.531,1313,0.00076,1139.501,1136.001,2.433,,
40.548,1260,0.00079,1139.339,1135.794,2.434,,
40.565,1279,0.00078,1139.183,1135.594,2.435,,
40.582,1323,0.00076,1139.035,1135.398,2.436,,
40.599,1259,0.00079,1138.892,1135.208,2.437,,
40.616,1307,0.00077,1138.756,1135.023,2.438,,
40.633,1267,0.00079,1138.626,1134.843,2.439,,
40.65,1248,0.0008,1138.502,1134.668,2.44,,
40.667,1305,0.00077,1138.384,1134.498,2.441,,
40.684,1256,0.0008,1138.271,1134.331,2.442,,
40.701,1264,0.00079,1138.164,1134.17,2.443,,
40.718,1278,0.00078,1138.063,1134.012,2.444,,
40.735,1221,0.00082,1137.967,1133.858,2.445,,
40.752,1202,0.00083,1137.876,1133.709,2.446,,
40.769,1258,0.00079,1137.791,1133.562,2.447,,
40.786,1196,0.00084,1137.711,1133.42,2.448,,
40.803,1174,0.00085,1137.635,1133.281,2.449,,
40.82,1194,0.00084,1137.565,1133.146,2.45,,
40.837,1177,0.00085,1137.5,1133.013,2.451,,
40.854,1130,0.00088,1137.44,1132.884,2.452,,
40.871,1212,0.00083,1137.385,1132.758,2.453,,
40.888,1185,0.00084,1137.334,1132.636,2.454,,
40.905,1118,0.00089,1137.288,1132.515,2.455,,
40.922,1162,0.00086,1137.248,1132.398,2.456,,
40.939,1140,0.00088,1137.212,1132.284,2.457,,
40.956,1183,0.00085,1137.181,1132.172,2.458,,
40.973,1227,0.00081,1137.154,1132.063,2.459,,
40.99,1181,0.00085,1137.133,1131.956,2.459,,
41.007,1160,0.00086,1137.116,1131.852,2.46,,
41.024,1173,0.00085,1137.104,1131.75,2.461,,
41.041,1200,0.00083,1137.097,1131.65,2.462,,
41.058,1187,0.00084,1137.095,1131.553,2.463,,
41.075,1175,0.00085,1137.098,1131.458,2.464,,
41.092,1154,0.00087,1137.106,1131.364,2.465,,
41.109,1168,0.00086,1137.12,1131.274,2.466,,
41.126,1179,0.00085,1137.138,1131.185,2.467,,
41.143,1173,0.00085,1137.161,1131.098,2.468,,
41.16,1192,0.00084,1137.19,1131.012,2.469,,
41.177,1179,0.00085,1137.224,1130.929,2.47,,
41.194,1182,0.00085,1137.264,1130.848,2.471,,
41.211,1176,0.00085,1137.31,1130.768,2.472,,
41.228,1164,0.00086,1137.361,1130.691,2.473,,
41.245,1161,0.00086,1137.418,1130.614,2.474,,
41.262,1126,0.00089,1137.481,1130.54,2.475,,
41.279,1133,0.00088,1137.55,1130.467,2.476,,
41.296,1142,0.00088,1137.626,1130.396,2.477,,
41.313,1179,0.00085,1137.708,1130.326,2.478,,
41.33,1141,0.00088,1137.797,1130.258,2.479,,
41.347,1094,0.00091,1137.893,1130.192,2.48,,
41.364,1169,0.00086,1137.996,1130.126,2.481,,
41.381,1166,0.00086,1138.106,1130.063,2.482,,
41.398,1171,0.00085,1138.224,1130,2.483,,
41.415,1148,0.00087,1138.35,1129.939,2.484,,
41.432,1118,0.00089,1138.485,1129.88,2.485,,
41.449,1167,0.00086,1138.628,1129.822,2.486,,
41.466,1176,0.00085,1138.78,1129.765,2.487,,
41.483,1179,0.00085,1138.941,1129.709,2.488,,
41.5,1135,0.00088,1139.113,1129.655,2.489,,
41.517,1179,0.00085,1139.294,1129.602,2.49,,
41.534,1115,0.0009,1139.486,1129.55,2.491,,
41.551,1163,0.00086,1139.689,1129.499,2.492,,
41.568,1157,0.00086,1139.904,1129.45,2.493,,
41.585,1173,0.00085,1140.132,1129.402,2.494,,
41.602,1165,0.00086,1140.372,1129.355,2.495,,
41.619,1248,0.0008,1140.626,1129.309,2.496,,
41.636,1190,0.00084,1140.894,1129.264,2.497,,
41.653,1218,0.00082,1141.178,1129.22,2.498,,
41.67,1172,0.00085,1141.477,1129.178,2.498,,
41.687,1199,0.00083,1141.794,1129.136,2.499,,
41.704,1194,0.00084,1142.128,1129.096,2.5,,
41.721,1195,0.00084,1142.482,1129.057,2.501,,
41.738,1225,0.00082,1142.856,1129.019,2.502,,
41.755,1201,0.00083,1143.252,1128.982,2.503,,
41.772,1182,0.00085,1143.671,1128.945,2.504,,
41.789,1216,0.00082,1144.114,1128.91,2.505,,
41.806,1204,0.00083,1144.584,1128.877,2.506,,
41.823,1151,0.00087,1145.082,1128.844,2.507,,
41.84,1222,0.00082,1145.611,1128.812,2.508,,
41.857,1155,0.00087,1146.172,1128.781,2.509,,
41.874,1123,0.00089,1146.769,1128.751,2.51,,
41.891,1136,0.00088,1147.403,1128.722,2.511,,
41.908,1177,0.00085,1148.079,1128.694,2.512,,
41.925,1136,0.00088,1148.799,1128.667,2.513,,
41.942,1118,0.00089,1149.567,1128.642,2.514,,
41.959,1156,0.00087,1150.389,1128.617,2.515,,
41.976,1175,0.00085,1151.267,1128.593,2.516,,
41.993,1222,0.00082,1152.209,1128.57,2.517,,
42.01,1202,0.00083,1153.219,1128.549,2.518,,
42.027,1197,0.00084,1154.306,1128.528,2.519,,
42.044,1218,0.00082,1155.475,1128.508,2.52,,
42.061,1193,0.00084,1156.738,1128.489,2.521,,
42.078,1192,0.00084,1158.103,1128.472,2.522,,
42.095,1202,0.00083,1159.582,1128.455,2.523,,
42.112,1200,0.00083,1161.189,1128.44,2.524,,
42.129,1150,0.00087,1162.941,1128.425,2.525,,
42.146,1150,0.00087,1164.856,1128.412,2.526,,
42.163,1201,0.00083,1166.96,1128.399,2.527,,
42.18,1242,0.00081,1169.288,1128.388,2.528,,
42.197,1201,0.00083,1171.889,1128.378,2.529,,
42.214,1215,0.00082,1174.843,1128.368,2.53,,
42.231,1248,0.0008,1178.282,1128.36,2.531,,
42.248,1229,0.00081,1182.432,1128.353,2.532,,
42.265,1282,0.00078,1187.674,1128.347,2.533,,
42.282,1345,0.00074,1194.651,1128.343,2.534,,
42.299,1375,0.00073,1204.409,1128.339,2.534,,
42.316,1382,0.00072,1218.572,1128.337,2.535,,
42.333,1379,0.00073,1239.577,1128.336,2.536,,
42.35,1389,0.00072,1270.857,1128.336,2.537,,
42.367,1457,0.00069,1316.981,1128.337,2.538,,
42.384,1464,0.00068,1383.682,1128.339,2.539,,
42.401,1608,0.00062,1477.49,1128.343,2.54,,
42.418,1642,0.00061,1605.281,1128.348,2.541,,
42.435,1719,0.00058,1773.149,1128.355,2.542,,
42.452,1810,0.00055,1985.196,1128.362,2.543,,
42.469,1912,0.00052,2242.334,1128.371,2.544,,
42.486,2167,0.00046,2540.615,1128.382,2.545,,
42.503,2416,0.00041,2870.92,1128.394,2.546,,
42.52,2726,0.00037,3218.122,1128.407,2.547,,
42.537,3095,0.00032,3561.911,1128.422,2.548,,
42.554,3606,0.00028,3878.302,1128.438,2.549,,
42.571,4107,0.00024,4141.892,1128.456,2.55,,
42.588,4511,0.00022,4330.749,1128.475,2.551,,
42.605,4790,0.00021,4430.674,1128.496,2.552,,
42.622,4861,0.00021,4438.353,1128.519,2.553,,
42.639,4784,0.00021,4359.434,1128.544,2.554,,
42.656,4706,0.00021,4205.305,1128.57,2.555,,
42.673,4284,0.00023,3989.813,1128.598,2.556,,
42.69,4015,0.00025,3728.756,1128.628,2.557,,
42.707,3713,0.00027,3440.017,1128.659,2.558,,
42.724,3419,0.00029,3142.819,1128.693,2.559,,
42.741,3144,0.00032,2856.71,1128.729,2.56,,
42.758,2884,0.00035,2599.21,1128.767,2.561,,
42.775,2690,0.00037,2385.78,1128.807,2.562,,
42.792,2461,0.00041,2229.626,1128.849,2.563,,
42.809,2408,0.00042,2142.457,1128.893,2.564,,
42.826,2488,0.0004,2135.208,1128.94,2.565,,
42.843,2574,0.00039,2217.76,1128.989,2.566,,
42.86,2750,0.00036,2398.78,1129.041,2.567,,
42.877,2978,0.00034,2684.636,1129.095,2.567,,
42.894,3340,0.0003,3077.243,1129.152,2.568,,
42.911,3646,0.00027,3572.712,1129.212,2.569,,
42.928,4245,0.00024,4158.668,1129.274,2.57,,
42.945,4803,0.00021,4813.029,1129.34,2.571,,
42.962,5465,0.00018,5504.146,1129.408,2.572,,
42.979,6200,0.00016,6190.095,1129.48,2.573,,
42.996,6930,0.00014,6822.193,1129.555,2.574,,
43.013,7607,0.00013,7349.143,1129.634,2.575,,
43.03,7912,0.00013,7725.787,1129.716,2.576,,
43.047,7959,0.00013,7923.558,1129.801,2.577,,
43.064,7926,0.00013,7935.286,1129.891,2.578,,
43.081,7583,0.00013,7772.181,1129.985,2.579,,
43.098,7148,0.00014,7456.36,1130.082,2.58,,
43.115,6744,0.00015,7013.956,1130.185,2.581,,
43.132,6153,0.00016,6473.301,1130.291,2.582,,
43.149,5476,0.00018,5866.718,1130.403,2.583,,
43.166,4922,0.0002,5228.918,1130.519,2.584,,
43.183,4363,0.00023,4594.247,1130.64,2.585,,
43.2,3823,0.00026,3992.092,1130.767,2.586,,
43.217,3330,0.0003,3443.56,1130.9,2.587,,
43.234,2877,0.00035,2962.155,1131.038,2.588,,
43.251,2597,0.00039,2553.771,1131.183,2.589,,
43.268,2348,0.00043,2218.241,1131.333,2.59,,
43.285,2127,0.00047,1951.108,1131.491,2.591,,
43.302,1961,0.00051,1744.526,1131.616,2.592,,
43.319,1842,0.00054,1589.355,1131.789,2.593,,
43.336,1700,0.00059,1475.796,1131.969,2.594,,
43.353,1597,0.00063,1394.527,1132.157,2.595,,
43.37,1533,0.00065,1337.413,1132.354,2.596,,
43.387,1437,0.0007,1297.667,1132.56,2.597,,
43.404,1403,0.00071,1270.035,1132.776,2.598,,
43.421,1365,0.00073,1250.605,1133.002,2.599,,
43.438,1399,0.00071,1236.606,1133.238,2.599,,
43.455,1258,0.00079,1226.167,1133.486,2.6,,
43.472,1301,0.00077,1218.06,1133.745,2.601,,
43.489,1336,0.00075,1211.512,1134.017,2.602,,
43.506,1262,0.00079,1206.042,1134.302,2.603,,
43.523,1265,0.00079,1201.354,1134.602,2.604,,
43.54,1221,0.00082,1197.268,1134.916,2.605,,
43.557,1275,0.00078,1193.663,1135.246,2.606,,
43.574,1232,0.00081,1190.463,1135.592,2.607,,
43.591,1239,0.00081,1187.612,1135.957,2.608,,
43.608,1208,0.00083,1185.067,1136.34,2.609,,
43.625,1272,0.00079,1182.795,1136.744,2.61,,
43.642,1173,0.00085,1180.769,1137.169,2.611,,
43.659,1208,0.00083,1178.965,1137.617,2.612,,
43.676,1177,0.00085,1177.363,1138.09,2.613,,
43.693,1148,0.00087,1175.948,1138.589,2.614,,
43.71,1153,0.00087,1174.706,1139.117,2.615,,
43.727,1195,0.00084,1173.624,1139.674,2.616,,
43.744,1171,0.00085,1172.693,1140.265,2.617,,
43.761,1184,0.00084,1171.903,1140.89,2.618,,
43.778,1140,0.00088,1171.248,1141.552,2.619,,
43.795,1173,0.00085,1170.723,1142.256,2.62,,
43.812,1196,0.00084,1170.323,1143.002,2.621,,
43.829,1223,0.00082,1170.044,1143.797,2.622,,
43.846,1184,0.00084,1169.886,1144.643,2.623,,
43.863,1161,0.00086,1169.845,1145.544,2.624,,
43.88,1145,0.00087,1169.924,1146.506,2.625,,
43.897,1124,0.00089,1170.122,1147.534,2.626,,
43.914,1158,0.00086,1170.441,1148.634,2.627,,
43.931,1175,0.00085,1170.886,1149.813,2.628,,
43.948,1192,0.00084,1171.458,1151.077,2.628,,
43.965,1196,0.00084,1172.166,1152.436,2.629,,
43.982,1198,0.00083,1173.014,1153.899,2.63,,
43.999,1190,0.00084,1174.012,1155.477,2.631,,
44.016,1148,0.00087,1175.169,1157.181,2.632,,
44.033,1199,0.00083,1176.496,1159.026,2.633,,
44.05,1210,0.00083,1178.008,1161.027,2.634,,
44.067,1147,0.00087,1179.721,1163.201,2.635,,
44.084,1140,0.00088,1181.653,1165.569,2.636,,
44.101,1161,0.00086,1183.828,1168.155,2.637,,
44.118,1151,0.00087,1186.269,1170.985,2.638,,
44.135,1185,0.00084,1189.008,1174.092,2.639,,
44.152,1204,0.00083,1192.079,1177.51,2.64,,
44.169,1176,0.00085,1195.527,1181.284,2.641,,
44.186,1236,0.00081,1199.399,1185.463,2.642,,
44.203,1277,0.00078,1203.753,1190.107,2.643,,
44.22,1213,0.00082,1208.661,1195.286,2.644,,
44.237,1189,0.00084,1214.204,1201.084,2.645,,
44.254,1241,0.00081,1220.487,1207.605,2.646,,
44.271,1253,0.0008,1227.629,1214.969,2.647,,
44.288,1239,0.00081,1235.779,1223.325,2.648,,
44.305,1303,0.00077,1245.124,1232.86,2.649,,
44.322,1316,0.00076,1255.885,1243.797,2.65,,
44.339,1305,0.00077,1268.355,1256.425,2.651,,
44.356,1313,0.00076,1282.887,1271.101,2.652,,
44.373,1325,0.00075,1299.933,1288.275,2.653,,
44.39,1342,0.00075,1320.089,1308.544,2.654,,
44.407,1268,0.00079,1344.106,1332.658,2.655,,
44.424,1382,0.00072,1373.005,1361.638,2.656,,
44.441,1344,0.00074,1408.121,1396.816,2.656,,
44.458,1431,0.0007,1451.251,1439.992,2.657,,
44.475,1470,0.00068,1504.9,1493.667,2.658,,
44.492,1606,0.00062,1572.459,1561.233,2.659,,
44.509,1639,0.00061,1658.731,1647.49,2.66,,
44.526,1704,0.00059,1770.321,1759.044,2.661,,
44.543,1906,0.00052,1916.258,1904.92,2.662,,
44.56,2098,0.00048,2108.534,2097.109,2.663,,
44.577,2400,0.00042,2360.953,2349.41,2.664,,
44.594,2693,0.00037,2684.814,2673.122,2.665,,
44.611,3065,0.00033,3074.133,3062.254,2.666,,
44.628,3524,0.00028,3477.462,3465.351,2.667,,
44.645,3805,0.00026,3775.661,3763.264,2.668,,
44.662,3809,0.00026,3830.148,3817.395,2.669,,
44.679,3517,0.00028,3610.927,3597.721,2.67,,
44.696,3234,0.00031,3230.531,3216.735,2.671,,
44.713,2845,0.00035,2827.475,2812.878,2.672,,
44.73,2505,0.0004,2477.928,2462.211,2.673,,
44.747,2270,0.00044,2201.298,2183.966,2.674,,
44.764,2046,0.00049,1990.524,1970.823,2.675,,
44.781,1860,0.00054,1832.268,1809.072,2.676,,
44.798,1685,0.00059,1714.185,1685.858,2.677,,
44.815,1657,0.0006,1626.69,1590.941,2.678,,
44.832,1553,0.00064,1563.271,1517,2.679,,
44.849,1494,0.00067,1519.351,1458.554,2.68,,
44.866,1469,0.00068,1492.01,1411.752,2.681,,
44.883,1451,0.00069,1479.32,1373.809,2.682,,
44.9,1456,0.00069,1479.815,1342.67,2.683,,
44.917,1446,0.00069,1492.225,1316.855,2.683,,
44.934,1393,0.00072,1515.03,1295.229,2.684,,
44.951,1420,0.0007,1546.309,1276.956,2.685,,
44.968,1499,0.00067,1583.619,1261.394,2.686,,
44.985,1577,0.00063,1623.854,1248.033,2.687,,
45.002,1607,0.00062,1663.459,1236.489,2.688,,
45.019,1632,0.00061,1698.508,1226.446,2.689,,
45.036,1729,0.00058,1725.267,1217.661,2.69,,
45.053,1787,0.00056,1740.81,1209.936,2.691,,
45.07,1777,0.00056,1743.598,1203.105,2.692,,
45.087,1788,0.00056,1733.635,1197.041,2.693,,
45.104,1751,0.00057,1712.009,1191.632,2.694,,
45.121,1684,0.00059,1680.375,1186.788,2.695,,
45.138,1648,0.00061,1640.524,1182.436,2.696,,
45.155,1594,0.00063,1594.451,1178.509,2.697,,
45.172,1501,0.00067,1544.349,1174.957,2.698,,
45.189,1461,0.00068,1492.638,1171.733,2.699,,
45.206,1417,0.00071,1441.658,1168.798,2.7,,
45.223,1343,0.00074,1393.384,1166.12,2.701,,
45.24,1328,0.00075,1349.298,1163.669,2.702,,
45.257,1287,0.00078,1310.292,1161.422,2.703,,
45.274,1259,0.00079,1276.8,1159.356,2.704,,
45.291,1293,0.00077,1248.82,1157.453,2.705,,
45.308,1244,0.0008,1226.047,1155.698,2.706,,
45.325,1159,0.00086,1207.958,1154.074,2.707,,
45.342,1161,0.00086,1193.888,1152.571,2.708,,
45.359,1237,0.00081,1183.144,1151.176,2.709,,
45.376,1218,0.00082,1175.04,1149.879,2.709,,
45.393,1140,0.00088,1168.964,1148.674,2.71,,
45.41,1206,0.00083,1164.395,1147.55,2.711,,
45.427,1198,0.00083,1160.916,1146.502,2.712,,
45.444,1161,0.00086,1158.208,1145.523,2.713,,
45.461,1197,0.00084,1156.038,1144.607,2.714,,
45.478,1193,0.00084,1154.241,1143.751,2.715,,
45.495,1172,0.00085,1152.708,1142.948,2.716,,
45.512,1087,0.00092,1151.364,1142.196,2.717,,
45.529,1183,0.00085,1150.161,1141.49,2.718,,
45.546,1167,0.00086,1149.07,1140.827,2.719,,
45.563,1157,0.00086,1148.069,1140.205,2.72,,
45.58,1149,0.00087,1147.145,1139.62,2.721,,
45.597,1210,0.00083,1146.289,1139.07,2.722,,
45.614,1134,0.00088,1145.492,1138.552,2.723,,
45.631,1149,0.00087,1144.75,1138.066,2.724,,
45.648,1163,0.00086,1144.057,1137.608,2.725,,
45.665,1167,0.00086,1143.409,1137.178,2.726,,
45.682,1143,0.00087,1142.804,1136.773,2.727,,
45.699,1190,0.00084,1142.237,1136.392,2.728,,
45.716,1185,0.00084,1141.707,1136.034,2.729,,
45.733,1212,0.00083,1141.21,1135.698,2.73,,
45.75,1221,0.00082,1140.745,1135.383,2.731,,
45.767,1170,0.00085,1140.309,1135.088,2.732,,
45.784,1125,0.00089,1139.9,1134.811,2.733,,
45.801,1149,0.00087,1139.518,1134.552,2.733,,
45.818,1169,0.00086,1139.161,1134.311,2.734,,
45.835,1171,0.00085,1138.827,1134.087,2.735,,
45.852,1212,0.00083,1138.516,1133.878,2.736,,
45.869,1128,0.00089,1138.226,1133.685,2.737,,
45.886,1150,0.00087,1137.956,1133.507,2.738,,
45.903,1169,0.00086,1137.706,1133.344,2.739,,
45.92,1108,0.0009,1137.474,1133.195,2.74,,
45.937,1097,0.00091,1137.261,1133.06,2.741,,
45.954,1110,0.0009,1137.066,1132.938,2.742,,
45.971,1102,0.00091,1136.887,1132.831,2.743,,
45.988,1111,0.0009,1136.726,1132.736,2.744,,
46.005,1122,0.00089,1136.581,1132.655,2.745,,
46.022,1104,0.00091,1136.451,1132.586,2.746,,
46.039,1120,0.00089,1136.338,1132.531,2.747,,
46.056,1152,0.00087,1136.241,1132.489,2.748,,
46.073,1159,0.00086,1136.159,1132.46,2.749,,
46.09,1144,0.00087,1136.092,1132.444,2.75,,
46.107,1140,0.00088,1136.041,1132.441,2.751,,
46.124,1155,0.00087,1136.006,1132.452,2.752,,
46.141,1167,0.00086,1135.986,1132.476,2.753,,
46.158,1148,0.00087,1135.983,1132.515,2.754,,
46.175,1127,0.00089,1135.995,1132.567,2.755,,
46.192,1125,0.00089,1136.024,1132.635,2.756,,
46.209,1126,0.00089,1136.069,1132.717,2.757,,
46.226,1153,0.00087,1136.132,1132.816,2.757,,
46.243,1127,0.00089,1136.213,1132.93,2.758,,
46.26,1171,0.00085,1136.311,1133.062,2.759,,
46.277,1135,0.00088,1136.429,1133.211,2.76,,
46.294,1120,0.00089,1136.567,1133.378,2.761,,
46.311,1098,0.00091,1136.725,1133.565,2.762,,
46.328,1126,0.00089,1136.904,1133.772,2.763,,
46.345,1119,0.00089,1137.107,1134.001,2.764,,
46.362,1149,0.00087,1137.333,1134.252,2.765,,
46.379,1144,0.00087,1137.584,1134.528,2.766,,
46.396,1128,0.00089,1137.862,1134.829,2.767,,
46.413,1147,0.00087,1138.168,1135.157,2.768,,
46.43,1149,0.00087,1138.504,1135.515,2.769,,
46.447,1172,0.00085,1138.873,1135.904,2.77,,
46.464,1096,0.00091,1139.276,1136.326,2.771,,
46.481,1168,0.00086,1139.716,1136.785,2.772,,
46.498,1144,0.00087,1140.195,1137.283,2.773,,
46.515,1166,0.00086,1140.718,1137.822,2.774,,
46.532,1197,0.00084,1141.288,1138.408,2.775,,
46.549,1174,0.00085,1141.908,1139.043,2.776,,
46.566,1168,0.00086,1142.583,1139.733,2.777,,
46.583,1167,0.00086,1143.318,1140.482,2.778,,
46.6,1145,0.00087,1144.118,1141.295,2.779,,
46.617,1127,0.00089,1144.991,1142.181,2.779,,
46.634,1120,0.00089,1145.942,1143.144,2.78,,
46.651,1133,0.00088,1146.982,1144.194,2.781,,
46.668,1130,0.00088,1148.117,1145.34,2.782,,
46.685,1124,0.00089,1149.36,1146.593,2.783,,
46.702,1124,0.00089,1150.722,1147.964,2.784,,
46.719,1116,0.0009,1152.217,1149.467,2.785,,
46.736,1178,0.00085,1153.861,1151.119,2.786,,
46.753,1153,0.00087,1155.673,1152.938,2.787,,
