X 90 Kohm,Y 90 Kohm,,X 90 Kohm-clear,Y 90 Kohm-clear,,X 60 Kohm,Y 60 Kohm,,X 60 Kohm-clear,Y 60 Kohm-clear,,X 30 Kohm,Y 30 Kohm,,X 30 Kohm-clear,Y 30 Kohm-clear
523.617474,100.3560973,,519.2895385,100.0249321,,586.4035528,91.51391756,,522.6482912,100.1509387,,535.1821652,98.51362191,,536.8666746,97.41495199
524.3128092,100.2599329,,519.984553,99.96600085,,587.2161295,91.40756507,,523.3433139,100.1371196,,535.8800443,98.32402367,,537.7908145,97.3013546
525.0081445,100.1733849,,520.6793288,99.89394278,,588.0287062,91.30121259,,524.0366623,100.0275836,,536.5775653,98.17229138,,538.4832346,97.17261088
525.7034797,100.086837,,521.3741045,99.82188471,,588.6098869,91.16827199,,524.7301303,99.9248845,,537.2750862,98.02055908,,539.1759525,97.06280007
526.398815,99.97143969,,522.0685222,99.73013635,,589.654936,91.00874326,,525.4243159,99.86320692,,537.9726072,97.86882678,,540.5632339,96.96056241
527.0941502,99.86565886,,522.7644916,99.72371257,,590.5837488,90.87580266,,526.1185014,99.80152934,,538.6708443,97.64136261,,541.3714543,96.83560528
527.7894855,99.76949446,,523.3432526,99.65163123,,591.2804482,90.76945018,,526.8126869,99.73985176,,539.6008723,97.43905289,,541.8322739,96.69928841
528.4848207,99.68294651,,523.921178,99.53360588,,592.2092611,90.63650957,,527.506155,99.63715266,,540.2985126,97.27469861,,542.2936294,96.59705075
529.180156,99.58678212,,524.6155958,99.44185752,,593.3705462,90.45039273,,528.2002209,99.56863817,,540.8801382,97.11038909,,543.1023857,96.50617284
529.8754912,99.47138485,,525.3106102,99.38292631,,593.9517269,90.31745213,,528.8947652,99.52747135,,541.3459877,96.92088038,,543.6796605,96.41529492
530.5708265,99.34637114,,526.0061021,99.35024881,,594.7643037,90.21109964,,529.5887116,99.45211993,,542.1594041,96.7817253,,544.7188266,96.25625857
531.2661617,99.27905607,,526.7011166,99.2913176,,595.461003,90.10474716,,530.2822992,99.35625775,,542.8574025,96.57950509,,545.6429664,96.14266118
531.961497,99.20212455,,527.3955343,99.19956924,,595.9255888,90.0249828,,530.9757672,99.25355865,,543.5552815,96.38990686,,546.4517227,96.05178326
532.6568322,99.10596016,,528.0900714,99.11438431,,596.6222882,89.91863032,,531.6699527,99.19188108,,544.2531606,96.20030862,,547.2601217,95.93818587
533.3521675,98.99056289,,528.7846085,99.02919938,,597.4352237,89.78568971,,532.3646166,99.15755118,,544.9510396,96.01071039,,547.9524228,95.801869
534.0475027,98.88478206,,529.4787874,98.92432417,,598.8293399,89.51980851,,533.0586826,99.08903668,,545.6489187,95.82111216,,548.5293404,95.6882716
534.7428379,98.79823411,,530.1729664,98.81944895,,599.6415578,89.44004415,,533.7527485,99.02052218,,546.3470364,95.60626997,,549.3379776,95.58982053
535.4381732,98.6732204,,530.8678616,98.75395431,,600.5707295,89.28051542,,534.4468145,98.95200769,,546.928841,95.42302748,,550.0312313,95.51408893
536.1335084,98.56743957,,531.5633535,98.72127682,,601.035674,89.17416294,,535.1400433,98.83563475,,547.5110037,95.20191906,,550.7237706,95.39291838
536.8288437,98.48089162,,532.2584873,98.66890903,,602.1955242,89.09439858,,535.8341093,98.76712025,,548.2087634,95.02494281,,551.4167861,95.30204047
537.5241789,98.41357654,,532.952905,98.57716067,,602.8925823,88.96145798,,536.528534,98.71911651,,548.9066424,94.83534457,,552.3416404,95.23388203
538.2195142,98.29817927,,533.6473227,98.48541232,,603.5899991,88.80192925,,537.2225999,98.65060201,,549.6041634,94.68361228,,553.0342987,95.12028464
538.9148494,98.182782,,534.3420985,98.41335425,,604.518812,88.66898865,,537.917503,98.62994596,,550.3024005,94.45614811,,553.7262425,94.96124829
539.6101847,98.09623405,,535.037113,98.35442303,,605.6790209,88.56263617,,538.6119277,98.58194222,,551.0006376,94.22868394,,554.3035174,94.87037037
540.3055199,98.04815185,,535.7318887,98.28236496,,606.607475,88.45628368,,539.3055153,98.48608004,,551.5825019,94.03913046,,555.1123927,94.78706561
541.0008552,97.92313814,,536.4271419,98.23656061,,607.3045331,88.32334308,,539.99994,98.4380763,,552.3963957,93.84948747,,555.804932,94.66589506
541.6961904,97.75004224,,537.1225145,98.19731968,,607.8857139,88.19040248,,540.6946039,98.40374641,,553.0946329,93.6220233,,556.4975903,94.55229767
542.3915257,97.63464497,,537.8174096,98.13182504,,608.6986493,88.05746187,,541.388909,98.34890575,,553.7926313,93.41980309,,557.0752223,94.48413923
543.0868609,97.54809702,,538.512066,98.05320354,,610.7887474,87.73840443,,542.0820182,98.22569589,,554.4902716,93.25544882,,557.8844549,94.42355396
543.7821962,97.45193262,,539.2066031,97.96801861,,612.6460144,87.49911134,,542.7760842,98.15718139,,555.0724342,93.0343404,,558.8082375,94.28723708
544.4775314,97.33653535,,539.9019757,97.92877769,,613.3430725,87.36617074,,543.4707481,98.1228515,,555.6543582,92.83847593,,559.5007767,94.16606653
545.1728667,97.24037096,,540.5967514,97.85671962,,613.9242532,87.23323013,,544.1649336,98.06117392,,556.3523566,92.63625572,,560.0784088,94.09790809
545.8682019,97.14420657,,541.2905724,97.73215411,,614.7368299,87.12687765,,544.8587604,97.97898558,,557.0498776,92.48452342,,560.7714243,94.00703018
546.5635371,97.06727506,,541.9848707,97.63384233,,615.665284,87.02052517,,545.5525872,97.89679724,,557.7476373,92.30754717,,561.5800615,93.9085791
547.2588724,96.94226135,,542.680482,97.60772826,,617.1738426,86.86099645,,546.2465335,97.82144582,,558.4456357,92.10532696,,562.2731961,93.82527435
547.9542076,96.81724764,,543.3758545,97.56848733,,618.2192504,86.6748796,,546.9415562,97.80762669,,559.1438728,91.87786279,,562.9658545,93.71167695
548.6495429,96.69223393,,544.0702722,97.47673898,,618.684195,86.56852712,,547.6357417,97.74594911,,559.7257371,91.68830931,,563.6585128,93.59807956
549.3448781,96.57683666,,544.7651674,97.41124433,,619.8447626,86.43558652,,548.328851,97.62273925,,560.423258,91.53657702,,564.3516474,93.51477481
550.0402134,96.48067227,,545.4604206,97.36543998,,620.7732167,86.32923403,,549.0226777,97.54055091,,561.005361,91.32177959,,565.0445439,93.41632373
550.7355486,96.39412432,,546.155435,97.30650877,,621.9341431,86.16970531,,549.7168633,97.47887334,,561.7033594,91.11955937,,565.9689218,93.31787266
551.4308839,96.27872705,,546.8505689,97.25414098,,622.8625973,86.06335283,,550.4110488,97.41719576,,562.4015965,90.89209521,,567.1250194,93.2345679
552.1262191,96.17294622,,547.5449866,97.16239262,,623.7910514,85.95700034,,551.1048756,97.33500742,,562.9834608,90.70254173,,567.8176777,93.12097051
552.8215544,96.06716538,,548.239643,97.08377112,,624.487392,85.87723598,,551.7993003,97.28700368,,563.5654444,90.50036628,,568.5099788,92.98465364
553.5168896,95.90368592,,548.9344188,97.01171305,,625.4165636,85.71770726,,552.4940837,97.25951071,,564.2635622,90.28552409,,569.2026372,92.87105624
554.2122249,95.75943933,,549.6297913,96.97247213,,626.4619714,85.53159041,,553.1887476,97.22518081,,564.9617993,90.05805992,,570.1270151,92.77260517
554.9075601,95.66327494,,550.3248058,96.91354092,,627.2745481,85.42523793,,553.7662789,97.11908747,,565.6597977,89.85583971,,571.2831127,92.68930041
555.6028954,95.53826123,,551.0198203,96.8546097,,627.9708887,85.34547357,,554.3438102,97.01299412,,566.2411845,89.71677415,,571.9768427,92.64386145
556.2982306,95.42286396,,551.7145961,96.78255163,,629.1307389,85.26570921,,555.0373978,96.91713194,,567.0550784,89.52713116,,572.5541175,92.55298354
556.9935659,95.31708313,,552.4098493,96.73674728,,630.0595517,85.1327686,,555.7313441,96.84178053,,567.7533155,89.29966699,,573.3625166,92.43938615
557.6889011,95.20168586,,553.1051025,96.69094292,,630.7562511,85.02641612,,556.4258884,96.80061371,,568.4515526,89.07220282,,574.2865373,92.31821559
558.3842364,95.10552147,,553.7995202,96.59919456,,631.5691866,84.89347552,,557.1205523,96.76628381,,569.1497897,88.84473865,,574.9796719,92.23491084
559.0795716,95.00935708,,554.4939379,96.50744621,,632.6142356,84.7339468,,557.8159337,96.77297544,,569.8480269,88.61727448,,575.6726874,92.14403292
559.7749068,94.93242556,,555.1885943,96.42882471,,633.3105762,84.65418243,,558.5109563,96.7591563,,570.546264,88.38981031,,576.4814437,92.05315501
560.4702421,94.79779541,,555.8833701,96.35676664,,634.2393891,84.52124183,,559.2050222,96.69064181,,571.2440237,88.21283406,,577.2902,91.96227709
561.1655773,94.66316527,,556.5783845,96.29783542,,635.1678432,84.41488935,,559.898849,96.60845347,,571.9420221,88.01061385,,577.9833346,91.87897234
561.8609126,94.547768,,557.2736377,96.25203107,,636.0962973,84.30853687,,560.5924366,96.51259129,,572.6402592,87.78314968,,578.6758739,91.75780178
562.5562478,94.43237073,,557.9694877,96.23904386,,636.7926379,84.2287725,,561.2868613,96.46458755,,573.3384963,87.55568551,,579.4846302,91.66692387
563.2515831,94.28812414,,558.6645022,96.18011265,,637.6055734,84.0958319,,561.9810469,96.40290997,,574.0367334,87.32822134,,580.2937437,91.59876543
563.9469183,94.14387755,,559.3590393,96.09492772,,638.4181501,83.98947942,,562.6746345,96.3070478,,574.6185977,87.13866786,,580.8710185,91.50788752
564.6422536,94.03809672,,560.0532183,95.9900525,,639.3466042,83.88312693,,563.3682221,96.21118562,,575.4324915,86.94902487,,582.0255681,91.32613169
565.3375888,93.94193233,,560.7489489,95.97050186,,640.2754171,83.75018633,,564.0625272,96.15634496,,576.1307286,86.7215607,,582.8342053,91.22768061
566.0329241,93.82653506,,561.4437247,95.89844379,,641.2045887,83.59065761,,564.7565932,96.08783046,,576.8289658,86.49409654,,583.7588214,91.14437586
566.7282593,93.72075423,,562.1383811,95.81982229,,642.3651564,83.457717,,565.4510179,96.03982672,,577.5269642,86.29187632,,584.4524323,91.09136374
567.4235946,93.62458984,,562.8336343,95.77401794,,643.0618557,83.35136452,,566.1462797,96.03968143,,578.2247239,86.11490007,,585.0301834,91.03077846
568.1189298,93.48995969,,563.5287681,95.72165015,,643.7585551,83.24501204,,566.8403456,95.97116693,,578.922961,85.8874359,,585.839297,90.96262003
568.8142651,93.36494598,,564.223902,95.66928237,,644.5707731,83.16524768,,567.534292,95.89581551,,579.6211981,85.65997173,,586.7639131,90.87931527
569.5096003,93.23031583,,564.9191552,95.62347802,,645.3826323,83.11207144,,568.2288363,95.8546487,,580.3189578,85.48299548,,587.688291,90.7808642
570.2049356,93.10530212,,565.6141696,95.5645468,,646.3107277,83.03230707,,568.9227826,95.77929728,,581.0173143,85.24290933,,588.3809493,90.6672668
570.9002708,92.98990485,,566.3093035,95.51217902,,647.0067095,82.97913083,,569.6168486,95.71078278,,581.5991785,85.05335586,,589.0736077,90.55366941
571.5956061,92.9033569,,567.004676,95.47293809,,647.7030501,82.89936647,,570.3113929,95.66961597,,582.1809234,84.87642436,,589.7672186,90.50065729
572.2909413,92.80719251,,567.7004067,95.45338745,,648.631863,82.76642587,,571.0061763,95.64212299,,582.8789218,84.67420415,,590.8079326,90.44007202
572.9862765,92.67256236,,568.3949437,95.36820252,,649.3282036,82.68666151,,571.7000031,95.55993465,,583.5770396,84.45936196,,591.5013054,90.37191358
573.6816118,92.53793221,,569.0891227,95.26332731,,650.1400628,82.63348527,,572.3935907,95.46407247,,584.1588442,84.27611947,,592.3100617,90.28103567
574.376947,92.40330206,,569.7841372,95.2043961,,651.3006304,82.50054466,,573.0882546,95.42974258,,584.7408875,84.06763303,,593.0030773,90.19015775
575.0722823,92.27828835,,570.4790323,95.13890146,,652.1135659,82.36760406,,573.7825597,95.37490192,,585.4384085,83.91590073,,593.6957356,90.07656036
575.7676175,92.16289108,,571.1742855,95.0930971,,653.0423788,82.23466346,,574.4765061,95.2995505,,586.1364069,83.71368052,,594.6198754,89.96296296
576.4629528,92.04749381,,571.8691807,95.02760246,,653.9704742,82.15489909,,575.1706916,95.23787292,,586.8341666,83.53670427,,595.5443724,89.87208505
577.158288,91.91286366,,572.5641951,94.96867125,,655.1303243,82.07513473,,575.8645184,95.15568458,,587.5324037,83.3092401,,596.4692267,89.80392661
577.8536233,91.77823352,,573.2594483,94.92286689,,656.2912507,81.91560601,,576.5588235,95.10084393,,588.1140889,83.13861959,,597.1633139,89.78120713
578.5489585,91.69168556,,573.9548209,94.88362596,,656.9879501,81.80925353,,577.2533678,95.05967711,,588.6961322,82.93013315,,597.7405887,89.69032922
579.2442938,91.60513761,,574.649716,94.81813132,,657.8001681,81.72948916,,577.9480317,95.02534721,,589.3941306,82.72791294,,598.5489877,89.57673182
579.939629,91.48974034,,575.3454466,94.79858068,,658.6120273,81.67631292,,578.6423368,94.97050656,,590.0918903,82.55093668,,599.2420033,89.48585391
580.6349643,91.35511019,,576.0410579,94.77246662,,659.3080091,81.62313668,,579.3365223,94.90882898,,590.6733965,82.39924915,,600.166024,89.36468336
581.3302995,91.23009648,,576.7358337,94.70040854,,660.1198684,81.56996044,,580.0308274,94.85398832,,591.2552608,82.20969567,,601.0909973,89.30409808
582.0256348,91.07623346,,577.4306095,94.62835047,,660.6999728,81.5167842,,580.7245346,94.76496306,,591.9531398,82.02009744,,601.7854418,89.30409808
582.72097,90.97045263,,578.1257433,94.57598269,,661.6280682,81.43701984,,581.4182418,94.67593781,,592.6513769,81.79263327,,602.5945553,89.23593964
583.4163053,90.87428823,,578.8211159,94.53674176,,662.5565223,81.33066735,,582.1120686,94.59374947,,593.349614,81.5651691,,603.4029544,89.12234225
584.1116405,90.71080877,,579.5162497,94.48437398,,663.7170899,81.19772675,,582.8066129,94.55258265,,593.9314783,81.37561563,,604.0954936,89.0011717
584.8069757,90.57617862,,580.2111448,94.41887934,,664.6459028,81.06478615,,583.5016355,94.53876352,,594.7453721,81.18597264,,604.7893427,88.9633059
585.502311,90.49924711,,580.9059206,94.34682127,,665.3415259,81.03819803,,584.1968973,94.53861822,,595.4436093,80.95850847,,605.3673319,88.91786694
586.1976462,90.39346628,,581.6012932,94.30758034,,666.2689038,81.01160991,,584.8903653,94.43591912,,596.1416077,80.75628826,,605.944964,88.8497085
586.8929815,90.27806901,,582.2963076,94.24864913,,667.4298302,80.85208118,,585.5841921,94.35373078,,596.8393674,80.579312,,606.8699373,88.78912323
587.5883167,90.18190461,,582.9913221,94.18971792,,669.0542661,80.69255246,,586.2784972,94.29889013,,597.5376045,80.35184783,,607.5624765,88.66795267
588.283652,90.00880871,,583.6863366,94.1307867,,669.983079,80.55961186,,586.9736394,94.29190791,,598.2358416,80.12438366,,608.2557302,88.59222108
588.9789872,89.87417856,,584.3814705,94.07841892,,670.9108156,80.50643562,,587.6689012,94.29176262,,598.9336013,79.94740741,,608.8341958,88.57707476
589.6743225,89.80686349,,585.0770817,94.05230485,,671.6067975,80.45325937,,588.3633259,94.24375888,,599.6315997,79.7451872,,610.1063913,88.51648948
590.3696577,89.72993197,,585.7732898,94.05900793,,673.4637057,80.24055441,,589.056794,94.14105978,,600.3297175,79.53034501,,610.7994069,88.42561157
591.064993,89.62415114,,586.4689011,94.03289386,,674.3921598,80.13420193,,589.7505011,94.05203452,,601.0275965,79.34074677,,611.3765626,88.32716049
591.7603282,89.49913743,,587.1641543,93.9870895,,675.0881417,80.08102569,,590.4454042,94.03137847,,601.7255949,79.13852656,,611.9541947,88.25900206
592.4556635,89.36450728,,587.8600042,93.97410229,,676.7111426,80.02784944,,591.1407856,94.03807009,,602.4231159,78.98679427,,613.1106495,88.19841678
593.1509987,89.21064426,,588.5546607,93.89548079,,677.8717103,79.89490884,,591.8349711,93.97639251,,603.1214724,78.74670812,,613.8034269,88.09239255
593.846334,89.09524699,,589.2491977,93.81029587,,678.8001644,79.78855636,,592.5283195,93.86685649,,603.7032173,78.56977662,,614.381178,88.03180727
594.5416692,88.9990826,,589.9442122,93.75136465,,679.496505,79.708792,,593.2223855,93.798342,,604.516753,78.41799957,,615.3063894,87.98636831
595.2370045,88.86445245,,590.6395848,93.71212373,,680.1924868,79.65561576,,593.9169298,93.75717518,,605.2146321,78.22840133,,616.115622,87.92578304
595.9323397,88.70097298,,591.3349573,93.6728828,,682.2797148,79.54926327,,594.6118328,93.73651912,,605.9125111,78.0388031,,616.8088757,87.85005144
596.627675,88.60480859,,592.0300911,93.62051502,,685.0625659,79.41632267,,595.3067359,93.71586307,,606.6103902,77.84920487,,617.7340872,87.80461248
597.3230102,88.5086442,,592.725225,93.56814723,,685.9913788,79.28338207,,596.0008018,93.64734857,,607.3082692,77.65960663,,618.4273409,87.72888089
598.0183454,88.40286337,,593.4201201,93.50265259,,687.6158148,79.12385334,,596.6948677,93.57883407,,608.0066257,77.41952049,,619.1203564,87.63800297
598.7136807,88.22976746,,594.1148959,93.43059452,,689.2388157,79.0706771,,597.3888141,93.50348265,,608.5880125,77.28045493,,619.8134911,87.55469822
599.4090159,88.10475375,,594.8108652,93.42417074,,691.0932127,79.04408898,,598.0827605,93.42813124,,609.4015483,77.12867787,,620.3918375,87.53197874
600.1043512,87.98935648,,595.5062378,93.38492981,,691.789912,78.9377365,,598.7767068,93.35277982,,610.0994273,76.93907964,,621.4327898,87.48653978
600.7996864,87.85472633,,596.2012523,93.3259986,,692.9490447,78.91114838,,599.4714903,93.32528684,,610.7976645,76.71161547,,622.2422605,87.44110082
601.4950217,87.73932906,,596.8962668,93.26706739,,693.645744,78.80479589,,600.1666325,93.31830463,,611.4956629,76.50939526,,622.9359905,87.39566187
602.1903569,87.68163043,,597.5911619,93.20157275,,695.0377077,78.69844341,,600.8605789,93.24295321,,612.1931838,76.35766296,,623.745104,87.32750343
602.8856922,87.59508248,,598.2859377,93.12951468,,695.6170946,78.69844341,,601.554884,93.18811255,,612.8909435,76.18068671,,624.438834,87.28206447
603.5810274,87.42198657,,598.9809521,93.07058346,,696.6610674,78.61867905,,602.2499066,93.17429342,,613.4726288,76.0100662,,625.1318495,87.19118656
604.2763627,87.33543862,,599.6769215,93.06415968,,697.357408,78.53891469,,602.9445705,93.13996352,,614.0541946,75.85206767,,625.8248651,87.10030864
604.9716979,87.25850711,,600.3721747,93.01835533,,699.4428422,78.56550281,,603.6383973,93.05777518,,614.7517156,75.70033538,,626.6339786,87.03215021
605.6670332,87.16234271,,601.067786,92.99224126,,700.3716551,78.43256221,,604.3327024,93.00293453,,615.3333412,75.53602586,,627.6749308,86.98671125
606.3623684,87.01809613,,601.7638747,92.99238091,,702.2274871,78.2996216,,605.027725,92.98911539,,616.147235,75.34638287,,628.3693753,86.98671125
607.0577037,86.87384954,,602.4592472,92.95313998,,702.9238277,78.21985724,,605.7225085,92.96162241,,616.845114,75.15678464,,628.9477217,86.96399177
607.7530389,86.72960295,,603.154381,92.9007722,,704.3150739,78.166681,,606.416694,92.89994484,,617.5429931,74.9671864,,629.6407373,86.87311385
608.4483742,86.63343856,,603.8489181,92.81558727,,707.559282,78.19326912,,607.1106404,92.82459342,,618.2405141,74.81545411,,630.3337528,86.78223594
609.1437094,86.55650705,,604.5441713,92.76978291,,708.4863011,78.19326912,,607.8043476,92.73556816,,618.8223783,74.62590063,,631.1425091,86.69135802
609.8390447,86.46995909,,605.2397826,92.74366884,,709.415114,78.06032852,,608.4980548,92.6465429,,619.6359141,74.47412358,,631.8362391,86.64591907
610.5343799,86.32571251,,605.9353938,92.71755478,,709.8800585,77.95397603,,609.1929578,92.62588685,,620.3337931,74.28452534,,632.2988449,86.62319959
611.2297151,86.16223304,,606.6313632,92.71113099,,710.8088714,77.82103543,,609.8884587,92.63941539,,621.0313141,74.13279305,,634.149625,86.55504115
611.9250504,86.05645221,,607.3263777,92.65219978,,712.4315136,77.79444731,,610.5827639,92.58457473,,621.7290738,73.95581679,,634.8422834,86.44144376
612.6203856,85.9795207,,608.0203179,92.53419771,,713.3578152,77.84762355,,611.2764711,92.49554948,,622.4261174,73.85457241,,635.5355371,86.36571216
613.3157209,85.86412343,,608.7154518,92.48182992,,714.5169479,77.82103543,,611.9702978,92.41336114,,623.123519,73.71546209,,636.6927063,86.35056584
614.0110561,85.7583426,,609.4122566,92.52135015,,715.3295246,77.71468295,,612.6653205,92.399542,,623.821398,73.52586386,,637.6175606,86.28240741
614.7063914,85.6621782,,610.108584,92.53461665,,716.1422209,77.59946776,,613.3603431,92.38572287,,624.518919,73.37413156,,638.5420576,86.19152949
615.4017266,85.54678093,,610.8026437,92.42317801,,717.53263,77.60833047,,614.0541699,92.30353453,,625.2166787,73.19715531,,639.2356685,86.13851738
616.0970619,85.43138366,,611.4967033,92.31173936,,719.6173467,77.68809483,,614.7478771,92.21450927,,625.9144384,73.02017905,,639.8141341,86.12337106
616.7923971,85.33521927,,612.1923146,92.28562529,,720.5436483,77.74127107,,615.4421822,92.15966861,,626.6121981,72.8432028,,640.5078641,86.0779321
617.4877324,85.22943844,,612.8888807,92.31201866,,721.0071579,77.74127107,,616.1373244,92.1526864,,627.3104352,72.61573863,,641.3173348,86.03249314
618.1830676,85.05634254,,613.5838952,92.25308744,,722.3994803,77.60833047,,616.832347,92.13886726,,628.0077175,72.48925029,,642.0108266,85.97190786
618.8784029,84.94094527,,614.2787903,92.1875928,,724.6011507,77.60833047,,617.5273696,92.12504813,,628.9370293,72.36267243,,642.7037231,85.87345679
619.5737381,84.87363019,,614.9741629,92.14835188,,725.1816139,77.5285661,,618.2220335,92.09071823,,629.6345503,72.21094014,,643.2813551,85.80529835
620.2690734,84.79669868,,615.6695354,92.10911095,,727.0363696,77.47538986,,618.9159799,92.01536681,,630.2161758,72.04663062,,644.0908259,85.7598594
620.9644086,84.69091785,,616.3650273,92.07643345,,728.195861,77.42221362,,619.6104046,91.96736308,,630.9136968,71.89489832,,644.5537888,85.7598594
621.6597439,84.56590414,,617.0600418,92.01750224,,729.3560699,77.31586114,,620.3055468,91.96038086,,631.7273519,71.73049929,,646.1732066,85.69927412
622.3550791,84.45050687,,617.7554144,91.97826131,,730.0527693,77.20950866,,621.0000911,91.91921404,,632.4248729,71.57876699,,646.8664603,85.62354252
623.0504144,84.36395892,,618.4506676,91.93245696,,730.6307212,77.31586114,,621.6945158,91.87121031,,633.1223939,71.42703469,,647.5592377,85.51751829
623.7457496,84.27741096,,619.1460401,91.89321603,,730.9769183,77.42221362,,622.3889405,91.82320657,,633.8199149,71.2753024,,649.1784173,85.44178669
624.4410848,84.16201369,,619.8421288,91.89335568,,731.9039374,77.42221362,,623.0833652,91.77520283,,634.5171971,71.14881406,,649.8725046,85.41906722
625.1364201,84.0658493,,620.5375014,91.85411475,,733.7586932,77.36903738,,623.7781486,91.74770986,,635.4469864,70.97174829,,650.6816181,85.35090878
625.8317553,83.94083559,,621.2329933,91.82143726,,735.3802591,77.42221362,,624.4729321,91.72021688,,636.1445074,70.82001599,,651.4910888,85.30546982
626.5270906,83.82543832,,621.9283658,91.78219633,,736.0774368,77.28041031,,625.1675959,91.68588699,,636.8417896,70.69352765,,652.0697925,85.30546982
627.2224258,83.72927393,,622.623619,91.73639198,,736.7729403,77.2626849,,625.8614227,91.60369865,,637.539788,70.49130744,,652.7635225,85.26003086
627.9177611,83.65234242,,623.3197077,91.73653162,,737.6992419,77.31586114,,626.5554887,91.53518415,,638.1209362,70.37748584,,653.4572525,85.21459191
628.6130963,83.58502734,,624.0157964,91.73667127,,738.859092,77.23609678,,627.2499134,91.48718041,,638.9345913,70.2130868,,654.8454269,85.16915295
629.3084316,83.49847939,,624.711169,91.69743035,,740.0196597,77.10315617,,627.9442185,91.43233976,,639.6321123,70.0613545,,655.6544214,85.09342135
630.0037668,83.38308212,,625.4061835,91.63849913,,741.2921584,77.2626849,,628.6392411,91.41852062,,640.3295139,69.92224419,,656.3476751,85.01768976
630.6991021,83.27730129,,626.1013173,91.58613135,,742.566451,77.28927302,,629.3343833,91.41153841,,641.0269155,69.78313387,,656.8101617,84.98739712
631.3944373,83.1811369,,626.7972867,91.57970757,,744.8829225,77.36903738,,630.028808,91.36353467,,641.7238397,69.69451146,,658.8927806,84.94195816
632.0897726,83.10420539,,627.4926592,91.54046664,,745.5789043,77.31586114,,630.7234719,91.32920477,,642.42148,69.53015719,,659.4707699,84.8965192
632.7851078,83.00804099,,628.1886286,91.53404286,,747.3190383,77.16962648,,631.4184945,91.31538564,,643.119001,69.37842489,,660.2798834,84.82836077
633.4804431,82.87341085,,628.8854334,91.57356308,,747.7847004,77.01009775,,632.1131584,91.28105574,,643.816522,69.2266926,,660.9739706,84.80564129
634.1757783,82.74839714,,629.5809253,91.54088558,,748.3657017,76.89045121,,632.8079418,91.25356276,,644.514043,69.0749603,,661.4369336,84.80564129
634.8711136,82.62338343,,630.2759398,91.48195437,,749.9851151,77.10315617,,633.5027253,91.22606979,,645.2113252,68.94847196,,662.3628595,84.80564129
635.5664488,82.48875328,,630.9707156,91.4098963,,751.6056048,77.23609678,,634.1976283,91.20541373,,645.9083688,68.84722758,,663.0559941,84.72233653
636.261784,82.40220533,,631.6662075,91.3772188,,752.5340589,77.1297443,,634.8916943,91.13689924,,646.8376806,68.72064972,,663.7485334,84.60116598
636.9571193,82.31565737,,632.3616994,91.34454131,,754.3877384,77.15633242,,635.5854015,91.04787398,,647.5352016,68.56891742,,664.441668,84.51786123
637.6524545,82.2483423,,633.0576687,91.33811752,,755.0818069,77.24495948,,636.2794674,90.97935948,,648.2324838,68.44242908,,665.0198954,84.48756859
638.3477898,82.19064366,,633.7530413,91.2988766,,755.6632865,77.08986211,,636.9743705,90.95870342,,648.9297661,68.31594074,,665.830795,84.53300754
639.043125,82.10409571,,634.4484138,91.25963567,,756.2435704,77.02339181,,637.6693931,90.94488429,,649.6270484,68.1894524,,666.7560065,84.48756859
639.7384603,81.98869844,,635.143667,91.21383132,,756.8222398,77.07656805,,638.3639374,90.90371747,,650.3240919,68.08820802,,667.4504509,84.48756859
640.4337955,81.86368473,,635.8388009,91.16146353,,757.631229,77.23609678,,639.0584817,90.86255066,,651.0213742,67.96171968,,668.1448954,84.48756859
641.1291308,81.77713678,,636.5340541,91.11565918,,759.3665198,77.44880174,,639.753026,90.82138384,,651.7184177,67.8604753,,669.0708213,84.48756859
641.824466,81.70982171,,637.229546,91.08298168,,759.9437542,77.60833047,,640.4474507,90.7733801,,652.2994465,67.75927568,,669.6488106,84.44212963
642.5198013,81.60404088,,637.9244411,91.01748704,,760.5245762,77.50197798,,641.1417558,90.71853944,,653.1125048,67.65798654,,670.4582813,84.39669067
643.2151365,81.50787648,,638.6200524,90.99137297,,760.9909558,77.28927302,,641.8372567,90.73206799,,653.8095484,67.55674215,,671.4992335,84.35125171
643.9104718,81.41171209,,639.3161411,90.99151262,,761.5707015,77.2626849,,642.5316814,90.68406425,,654.5068307,67.43025381,,672.3079898,84.2603738
644.605807,81.3155477,,640.0122298,90.99165227,,762.4970031,77.31586114,,643.2249103,90.56769131,,655.2038742,67.32900943,,673.1167461,84.16949588
645.3011423,81.18091755,,640.7071249,90.92615762,,763.8875317,77.31586114,,643.9187371,90.48550298,,655.9012758,67.18989911,,673.8104761,84.12405693
645.9964775,81.08475316,,641.4022588,90.87378984,,766.8999851,77.34244926,,644.6136401,90.46484692,,656.5986774,67.0507888,,674.6199468,84.07861797
646.6918128,81.02705453,,642.0983475,90.87392949,,767.4777576,77.4620958,,645.3087823,90.4578647,,657.5283473,66.886345,,676.0081213,84.03317901
647.387148,80.92127369,,642.7939587,90.84781542,,767.8237754,77.58174235,,646.0038049,90.44404557,,658.2252715,66.7977226,,676.817592,83.98774005
648.0824833,80.8251093,,643.4892119,90.80201106,,768.9825493,77.58174235,,646.6990667,90.44390027,,658.9220764,66.72172217,,677.511322,83.9423011
648.7778185,80.76741067,,644.1842264,90.74307985,,769.6785311,77.5285661,,647.3938502,90.4164073,,659.6193586,66.59523383,,678.5522742,83.89686214
