2.85968586,2.31180762
1.087444443,2.634526609
0.92400668,2.998706503
0.312348448,3.52261321
0.142697005,4.100145447
0.124277068,5.327852737
0.065793792,6.282649313
0.056753138,6.970054097
0.042014761,7.34570875
0.030093867,7.356217698
