2.00,319,281,252,309,238
2.04,286,256,259,294,249
2.08,294,249,233,312,191
2.12,321,268,228,273,211
2.16,303,206,261,234,208
2.20,260,221,245,242,209
2.24,250,219,213,256,209
2.28,252,235,219,226,200
2.32,260,218,203,215,185
2.36,230,210,196,231,168
2.40,244,205,200,202,189
2.44,220,221,193,206,149
2.48,248,188,212,193,173
2.52,184,190,174,205,145
2.56,218,185,168,179,146
2.60,213,178,201,204,139
2.64,201,215,197,182,134
2.68,201,177,199,161,126
2.72,214,175,159,169,140
2.76,206,176,169,154,152
2.80,205,153,135,175,124
2.84,196,164,150,161,128
2.88,186,179,153,152,122
2.92,188,162,156,164,103
2.96,182,155,149,149,120
3.00,201,179,145,150,110
3.04,195,164,126,127,128
3.08,182,146,132,145,116
3.12,159,141,140,140,104
3.16,186,156,137,153,113
3.20,186,159,114,129,128
3.24,162,153,127,96,115
3.28,198,143,121,125,100
3.32,154,133,119,110,107
3.36,159,159,129,100,90
3.40,159,144,147,129,103
3.44,172,143,132,121,85
3.48,165,150,134,119,100
3.52,170,128,139,116,112
3.56,168,162,113,108,101
3.60,159,125,129,107,96
3.64,181,157,98,104,81
3.68,132,143,109,95,69
3.72,153,149,119,91,88
3.76,148,117,109,100,86
3.80,139,137,108,93,89
3.84,148,134,106,78,84
3.88,144,128,104,104,92
3.92,154,121,107,93,82
3.96,130,122,99,76,85
4.00,129,117,90,80,69
4.04,134,115,106,87,73
4.08,141,129,96,85,96
4.12,146,119,103,67,79
4.16,114,115,104,87,74
4.20,138,117,101,85,78
4.24,116,109,98,84,82
4.28,144,110,103,91,74
4.32,131,116,106,68,77
4.36,113,101,72,82,69
4.40,127,102,97,82,52
4.44,119,100,99,70,80
4.48,115,108,91,64,50
4.52,116,122,82,69,53
4.56,117,94,62,65,49
4.60,100,105,70,69,69
4.64,104,102,73,82,68
4.68,106,105,83,79,63
4.72,98,119,77,73,48
4.76,131,88,74,87,56
4.80,110,116,87,62,39
4.84,130,95,84,65,65
4.88,107,108,74,70,60
4.92,102,99,83,69,51
4.96,125,100,75,58,45
5.00,105,110,68,59,50
5.04,116,97,75,62,60
5.08,83,85,77,61,54
5.12,111,109,73,72,44
5.16,98,102,68,60,50
5.20,94,97,87,56,61
5.24,108,109,71,47,56
5.28,103,100,77,37,60
5.32,105,80,75,55,50
5.36,115,104,79,57,51
5.40,94,96,69,60,53
5.44,103,82,73,54,56
5.48,125,105,76,65,49
5.52,116,89,73,46,51
5.56,116,92,64,63,57
5.60,118,98,81,46,52
5.64,138,134,84,51,47
5.68,120,128,86,66,43
5.72,128,106,82,57,55
5.76,131,123,72,47,63
5.80,155,119,69,45,45
5.84,146,138,74,59,39
5.88,143,136,77,42,42
5.92,167,126,79,52,50
5.96,187,138,93,42,55
6.00,185,153,72,59,45
6.04,189,149,103,32,46
6.08,204,182,102,49,51
6.12,249,166,97,40,44
6.16,266,169,102,51,50
6.20,270,195,107,54,42
6.24,258,227,113,46,49
6.28,279,227,120,42,43
6.32,263,239,111,62,56
6.36,237,265,113,62,35
6.40,221,257,128,51,50
6.44,218,227,149,50,44
6.48,196,221,129,69,43
6.52,174,223,133,59,59
6.56,176,218,116,57,48
6.60,194,203,115,61,58
6.64,180,177,122,51,50
6.68,182,176,114,63,41
6.72,176,172,114,58,52
6.76,164,189,110,47,52
6.80,180,195,111,74,46
6.84,172,184,102,47,61
6.88,180,162,107,59,60
6.92,165,171,114,74,52
6.96,185,181,124,71,50
7.00,183,179,118,66,42
7.04,190,180,139,58,67
7.08,167,184,133,56,59
7.12,181,187,131,74,64
7.16,187,195,117,73,59
7.20,188,201,101,63,52
7.24,214,170,109,81,66
7.28,186,197,121,79,53
7.32,192,194,126,77,59
7.36,218,236,113,68,68
7.40,203,224,114,84,66
7.44,215,232,128,70,81
7.48,192,257,119,97,60
7.52,197,234,132,96,72
7.56,197,260,134,102,89
7.60,211,225,129,100,75
7.64,219,235,126,111,94
7.68,228,247,121,93,80
7.72,191,266,137,90,99
7.76,200,237,144,104,95
7.80,232,254,152,127,87
7.84,219,271,133,127,118
7.88,201,255,127,116,121
7.92,230,228,143,127,104
7.96,254,274,149,131,147
8.00,234,242,153,114,152
8.04,268,251,150,131,154
8.08,238,248,170,151,159
8.12,217,247,144,162,164
8.16,216,273,140,127,166
8.20,252,262,163,146,172
8.24,263,246,149,196,235
8.28,267,279,175,182,220
8.32,249,247,166,184,268
8.36,276,256,174,167,290
8.40,260,262,171,174,336
8.44,226,243,175,187,351
8.48,266,271,158,188,415
8.52,317,254,188,206,401
8.56,264,265,183,209,406
8.60,277,269,158,240,453
8.64,272,299,162,223,468
8.68,256,274,153,193,459
8.72,282,250,165,201,422
8.76,299,253,168,212,358
8.80,285,265,133,204,305
8.84,262,254,168,204,257
8.88,262,237,161,170,194
8.92,235,236,160,140,144
8.96,225,181,138,129,154
9.00,213,188,111,117,142
9.04,185,173,133,112,95
9.08,233,156,123,114,97
9.12,179,162,128,103,92
9.16,175,155,116,92,83
9.20,178,139,119,71,66
9.24,145,125,90,86,47
9.28,153,139,122,79,68
9.32,151,109,95,89,44
9.36,151,132,78,66,50
9.40,160,100,91,77,36
9.44,149,123,88,61,40
9.48,147,113,98,51,32
9.52,147,116,95,57,29
9.56,116,106,87,68,27
9.60,122,96,88,53,41
9.64,151,103,73,68,35
9.68,156,110,103,57,29
9.72,131,103,74,65,26
9.76,128,99,86,41,27
9.80,137,91,82,51,28
9.84,145,102,88,41,18
9.88,142,91,88,49,18
9.92,138,94,88,57,28
9.96,126,101,77,48,20
10.00,142,75,78,56,26
10.04,110,97,85,56,17
10.08,115,91,78,35,20
10.12,131,100,68,42,19
10.16,118,79,90,53,25
10.20,126,91,81,40,22
10.24,126,78,86,37,18
10.28,143,95,91,45,18
10.32,138,102,66,50,26
10.36,123,116,79,44,23
10.40,113,91,62,49,17
10.44,156,97,84,46,16
10.48,136,102,63,48,14
10.52,128,81,64,39,18
10.56,142,86,73,48,16
10.60,112,81,79,45,18
10.64,106,69,83,43,18
10.68,132,90,65,43,15
10.72,126,70,66,45,14
10.76,127,84,80,44,23
10.80,122,85,83,47,13
10.84,117,94,85,47,12
10.88,116,87,84,52,14
10.92,110,100,78,60,18
10.96,148,97,80,49,13
11.00,138,99,70,55,11
11.04,116,97,81,55,20
11.08,139,94,78,59,15
11.12,123,99,58,50,16
11.16,138,103,84,75,15
11.20,156,102,71,76,17
11.24,129,108,80,71,15
11.28,126,98,69,64,8
11.32,150,94,66,62,16
11.36,137,99,71,79,12
11.40,134,84,92,82,16
11.44,166,91,77,73,25
11.48,149,112,78,78,8
11.52,151,112,82,82,10
11.56,152,119,73,88,16
11.60,159,106,83,89,7
11.64,143,116,75,99,15
11.68,126,110,76,92,14
11.72,124,108,70,101,9
11.76,150,108,72,83,13
11.80,139,103,72,102,15
11.84,143,114,94,118,9
11.88,126,122,68,113,14
11.92,154,116,84,121,15
11.96,156,109,75,91,8
12.00,155,110,78,112,14
12.04,127,108,68,119,14
12.08,130,116,70,126,15
12.12,139,122,84,120,8
12.16,125,112,60,102,11
12.20,131,106,56,124,7
12.24,137,104,75,104,11
12.28,124,100,61,94,12
12.32,134,110,68,101,17
12.36,113,111,64,87,15
12.40,130,118,56,89,10
12.44,98,112,52,94,12
12.48,92,96,59,78,14
12.52,91,107,44,82,11
12.56,91,98,59,74,9
12.60,101,84,42,67,14
12.64,77,89,38,68,7
12.68,74,85,46,57,13
12.72,81,68,36,63,13
12.76,78,93,34,50,12
12.80,66,82,35,44,16
12.84,58,66,32,46,19
12.88,48,60,31,43,12
12.92,46,60,30,36,8
12.96,36,51,22,36,13
13.00,34,54,29,39,10
13.04,43,66,19,34,7
13.08,48,62,26,25,5
13.12,47,59,23,31,18
13.16,48,38,27,30,11
13.20,39,47,21,23,10
13.24,27,38,23,31,13
13.28,35,32,21,28,7
13.32,36,52,25,22,17
13.36,34,47,16,33,16
13.40,34,46,17,22,14
13.44,22,28,21,18,17
13.48,33,38,17,17,8
13.52,28,27,12,21,16
13.56,27,28,18,28,10
13.60,16,36,21,19,11
13.64,27,29,17,22,16
13.68,21,28,21,16,14
13.72,23,24,13,20,12
13.76,25,35,13,11,11
13.80,38,34,15,15,11
13.84,21,33,25,20,13
13.88,21,25,17,15,14
13.92,22,24,13,15,13
13.96,13,21,27,15,18
14.00,21,27,11,11,10
14.04,19,24,13,8,19
14.08,19,33,15,13,16
14.12,15,24,16,19,12
14.16,24,34,14,10,9
14.20,24,26,16,8,11
14.24,20,27,9,11,18
14.28,15,22,10,12,16
14.32,18,29,17,11,23
14.36,17,26,16,15,24
14.40,12,23,14,11,8
14.44,18,20,9,16,11
14.48,15,26,15,14,6
14.52,16,24,18,11,17
14.56,17,19,16,21,16
14.60,17,16,9,11,9
14.64,25,19,12,13,17
14.68,14,24,12,14,7
14.72,13,26,10,3,10
14.76,18,25,16,5,13
14.80,11,18,12,6,16
14.84,13,18,10,10,25
14.88,15,20,10,14,13
14.92,22,30,11,11,11
14.96,17,14,18,12,13
15.00,15,12,11,13,17
15.04,14,23,7,6,15
15.08,16,18,6,6,15
15.12,12,26,11,7,7
15.16,11,20,12,13,15
15.20,13,15,11,13,21
15.24,17,21,10,18,20
15.28,15,21,12,12,17
15.32,24,17,16,10,13
15.36,18,13,11,12,14
15.40,15,16,8,10,20
15.44,10,10,7,12,22
15.48,7,13,18,5,18
15.52,12,16,12,12,13
15.56,11,22,15,4,15
15.60,13,14,10,7,16
15.64,14,18,9,14,8
15.68,10,19,15,10,17
15.72,6,19,11,10,9
