2.00,305,284,265,323,348
2.04,272,275,290,306,336
2.08,289,242,250,254,305
2.12,289,258,261,316,332
2.16,267,268,238,273,301
2.20,239,228,223,257,285
2.24,238,256,260,257,271
2.28,245,250,234,249,253
2.32,213,220,209,225,255
2.36,264,252,193,221,210
2.40,235,203,213,217,207
2.44,225,204,205,234,222
2.48,229,211,221,215,198
2.52,197,180,189,254,202
2.56,214,220,163,186,185
2.60,171,205,175,205,179
2.64,213,207,179,160,153
2.68,177,196,179,166,190
2.72,187,211,165,187,153
2.76,213,192,160,185,164
2.80,200,202,162,158,156
2.84,192,196,136,149,127
2.88,179,186,149,160,139
2.92,176,203,166,159,156
2.96,171,215,143,138,143
3.00,184,176,136,154,142
3.04,211,207,125,136,136
3.08,157,161,158,137,121
3.12,184,165,163,134,125
3.16,165,172,116,128,102
3.20,177,171,145,149,113
3.24,183,170,150,127,110
3.28,200,174,127,116,123
3.32,162,185,131,117,95
3.36,158,199,142,132,118
3.40,141,187,128,127,98
3.44,182,165,149,117,105
3.48,160,164,114,110,102
3.52,162,164,118,107,103
3.56,143,167,117,80,100
3.60,140,163,136,96,86
3.64,152,173,102,109,94
3.68,135,155,124,94,71
3.72,144,145,112,102,98
3.76,149,131,112,96,92
3.80,127,153,113,87,86
3.84,137,175,111,85,85
3.88,131,131,93,106,104
3.92,153,147,110,99,74
3.96,123,150,115,81,81
4.00,138,131,110,81,86
4.04,115,143,100,86,68
4.08,128,136,89,78,71
4.12,121,161,96,96,77
4.16,113,135,109,82,79
4.20,118,148,90,83,69
4.24,125,114,87,72,76
4.28,104,131,95,77,67
4.32,106,106,83,73,70
4.36,107,117,82,71,64
4.40,119,122,90,90,61
4.44,110,119,99,59,59
4.48,103,117,97,79,74
4.52,82,101,82,83,64
4.56,86,105,76,63,60
4.60,91,105,82,73,70
4.64,94,97,66,70,55
4.68,91,117,71,73,72
4.72,109,94,77,64,60
4.76,98,96,91,58,53
4.80,97,99,69,56,66
4.84,92,121,75,66,68
4.88,90,98,69,78,61
4.92,72,94,66,47,52
4.96,95,100,69,49,57
5.00,97,104,75,57,66
5.04,103,106,72,66,51
5.08,83,90,78,61,49
5.12,90,106,63,67,46
5.16,93,108,67,50,50
5.20,85,93,55,47,53
5.24,96,105,80,59,49
5.28,80,108,62,66,51
5.32,87,102,49,67,58
5.36,108,104,62,42,56
5.40,96,85,74,79,57
5.44,90,97,64,49,52
5.48,91,101,60,58,46
5.52,84,111,69,53,56
5.56,94,106,68,44,46
5.60,88,93,75,56,57
5.64,99,106,61,64,56
5.68,78,122,77,71,40
5.72,85,97,85,60,52
5.76,92,106,80,57,46
5.80,113,105,56,58,52
5.84,86,123,75,56,49
5.88,102,122,71,59,42
5.92,103,112,84,50,60
5.96,112,117,69,61,58
6.00,108,134,77,62,53
6.04,109,137,71,59,44
6.08,127,135,63,47,47
6.12,140,147,72,52,50
6.16,121,155,83,50,53
6.20,121,174,77,53,45
6.24,123,166,87,59,48
6.28,128,178,77,57,42
6.32,126,174,72,56,46
6.36,126,177,87,53,49
6.40,136,195,97,57,42
6.44,145,159,93,47,54
6.48,146,172,127,51,50
6.52,150,162,97,56,49
6.56,121,171,86,65,51
6.60,139,146,87,51,58
6.64,155,166,100,66,59
6.68,123,159,91,56,52
6.72,128,178,102,57,52
6.76,133,208,100,58,42
6.80,150,179,111,62,61
6.84,173,171,104,53,49
6.88,153,182,121,46,50
6.92,159,195,105,66,46
6.96,164,194,96,73,50
7.00,166,200,112,61,68
7.04,173,208,133,65,47
7.08,192,224,132,54,57
7.12,191,210,119,73,61
7.16,158,218,118,64,63
7.20,176,252,122,52,60
7.24,191,214,126,44,60
7.28,200,240,116,83,57
7.32,194,233,142,53,69
7.36,215,231,144,79,71
7.40,222,265,114,63,56
7.44,234,275,135,87,70
7.48,211,302,158,73,55
7.52,255,302,155,82,68
7.56,253,256,166,81,73
7.60,259,256,159,83,73
7.64,281,304,162,68,71
7.68,250,301,172,96,67
7.72,259,340,183,107,86
7.76,299,304,192,111,96
7.80,306,356,218,105,100
7.84,300,320,212,120,112
7.88,294,301,238,128,89
7.92,313,319,220,129,129
7.96,336,315,246,128,136
8.00,333,346,237,145,154
8.04,344,296,238,161,176
8.08,353,320,259,153,156
8.12,352,326,282,184,194
8.16,397,325,252,217,191
8.20,385,338,283,212,191
8.24,395,334,282,206,191
8.28,387,307,310,229,222
8.32,354,317,319,253,247
8.36,397,323,324,262,266
8.40,392,302,334,292,275
8.44,428,337,367,351,360
8.48,457,344,328,366,422
8.52,447,307,349,415,477
8.56,473,319,341,465,577
8.60,463,341,394,519,650
8.64,473,322,373,597,780
8.68,454,360,397,616,877
8.72,479,351,382,726,898
8.76,510,337,365,721,841
8.80,475,337,344,719,812
8.84,450,285,338,653,617
8.88,387,277,283,669,518
8.92,367,270,272,514,367
8.96,336,245,253,410,330
9.00,300,224,247,360,218
9.04,267,204,194,328,194
9.08,262,216,186,282,187
9.12,238,184,161,216,125
9.16,209,173,150,168,114
9.20,228,151,155,175,82
9.24,204,141,160,138,79
9.28,175,157,134,116,82
9.32,177,155,108,104,67
9.36,165,155,103,102,69
9.40,168,145,122,102,47
9.44,181,105,101,100,58
9.48,143,114,93,66,41
9.52,122,126,109,80,51
9.56,136,123,110,76,33
9.60,146,105,120,75,27
9.64,144,105,92,59,30
9.68,159,97,99,63,36
9.72,115,115,97,56,36
9.76,147,98,87,40,32
9.80,119,111,88,40,34
9.84,132,104,82,53,17
9.88,151,79,102,30,30
9.92,137,104,95,38,23
9.96,118,102,79,33,24
10.00,114,97,84,33,27
10.04,115,108,79,39,33
10.08,126,92,96,31,18
10.12,139,115,85,40,20
10.16,115,96,87,35,18
10.20,143,95,95,38,23
10.24,134,99,85,34,20
10.28,112,83,98,29,22
10.32,125,81,90,37,33
10.36,119,96,86,32,17
10.40,113,93,89,24,25
10.44,131,93,106,43,31
10.48,134,95,82,37,25
10.52,112,116,102,31,29
10.56,131,90,80,27,16
10.60,124,87,78,41,24
10.64,128,82,73,42,14
10.68,141,101,91,24,20
10.72,111,95,98,25,17
10.76,134,78,88,37,11
10.80,130,81,91,26,17
10.84,121,86,96,24,19
10.88,118,92,87,26,13
10.92,140,73,86,24,16
10.96,148,88,85,38,18
11.00,157,96,100,34,13
11.04,102,109,101,18,12
11.08,135,103,111,18,11
11.12,154,97,97,20,17
11.16,136,89,101,21,22
11.20,146,78,81,28,12
11.24,148,90,101,22,14
11.28,141,91,92,26,13
11.32,139,106,97,22,21
11.36,133,96,115,27,19
11.40,138,106,109,21,10
11.44,141,105,94,29,16
11.48,146,107,110,29,19
11.52,158,97,102,32,8
11.56,145,111,119,33,20
11.60,153,100,111,21,12
11.64,156,91,96,25,16
11.68,143,96,107,26,18
11.72,121,92,98,26,14
11.76,134,93,95,21,21
11.80,145,107,100,21,10
11.84,136,115,100,14,12
11.88,140,118,93,19,17
11.92,144,100,102,22,12
11.96,156,117,101,24,12
12.00,154,106,101,32,16
12.04,136,108,93,15,11
12.08,111,122,101,23,9
12.12,122,109,92,21,19
12.16,118,108,100,29,10
12.20,127,103,78,21,10
12.24,133,112,99,27,15
12.28,128,111,80,38,5
12.32,115,93,74,22,20
12.36,111,114,85,26,13
12.40,116,113,72,21,21
12.44,102,87,64,20,11
12.48,94,80,66,30,14
12.52,70,90,57,24,15
12.56,80,66,71,13,12
12.60,68,77,72,19,10
12.64,66,68,56,21,11
12.68,58,67,45,21,10
12.72,53,57,48,25,14
12.76,51,76,46,20,15
12.80,53,63,47,11,10
12.84,57,53,32,27,16
12.88,45,41,38,16,15
12.92,43,59,34,17,11
12.96,33,55,30,18,17
13.00,42,46,34,19,11
13.04,25,58,25,19,18
13.08,41,44,29,15,12
13.12,32,39,27,22,16
13.16,46,32,23,20,21
